INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, glueminisat_2.2.5_Time, glueminisat_2.2.5_opt, glueminisat_2.2.5_solved, glueminisat_2.2.5_PAR, INSTANCE_ID, SAT09referencesolver:precosat_236_Time, SAT09referencesolver:precosat_236_opt, SAT09referencesolver:precosat_236_solved, SAT09referencesolver:precosat_236_PAR, INSTANCE_ID, minisathack:cir_minisat_2011-05-13\(simp\)_Time, minisathack:cir_minisat_2011-05-13\(simp\)_opt, minisathack:cir_minisat_2011-05-13\(simp\)_solved, minisathack:cir_minisat_2011-05-13\(simp\)_PAR, INSTANCE_ID, minisathackreference:minisat_2.2.0_Time, minisathackreference:minisat_2.2.0_opt, minisathackreference:minisat_2.2.0_solved, minisathackreference:minisat_2.2.0_PAR, INSTANCE_ID, minisathack:EBMiniSAT_2011-03-02_Time, minisathack:EBMiniSAT_2011-03-02_opt, minisathack:EBMiniSAT_2011-03-02_solved, minisathack:EBMiniSAT_2011-03-02_PAR, INSTANCE_ID, minisathack:contrasat_2011-03-02_Time, minisathack:contrasat_2011-03-02_opt, minisathack:contrasat_2011-03-02_solved, minisathack:contrasat_2011-03-02_PAR, INSTANCE_ID, minisathack:LR_GL_SHR_2011-03-02_Time, minisathack:LR_GL_SHR_2011-03-02_opt, minisathack:LR_GL_SHR_2011-03-02_solved, minisathack:LR_GL_SHR_2011-03-02_PAR, INSTANCE_ID, minisathack:MiniSAT_2.2.0-agile-26_Time, minisathack:MiniSAT_2.2.0-agile-26_opt, minisathack:MiniSAT_2.2.0-agile-26_solved, minisathack:MiniSAT_2.2.0-agile-26_PAR, INSTANCE_ID, SAT09referencesolver:glucose_1.0_Time, SAT09referencesolver:glucose_1.0_opt, SAT09referencesolver:glucose_1.0_solved, SAT09referencesolver:glucose_1.0_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, EBGlucose_1.0_Time, EBGlucose_1.0_opt, EBGlucose_1.0_solved, EBGlucose_1.0_PAR, INSTANCE_ID, Lingeling_587f\(fixed\)_Time, Lingeling_587f\(fixed\)_opt, Lingeling_587f\(fixed\)_solved, Lingeling_587f\(fixed\)_PAR, INSTANCE_ID, minisathack:minisat_psm_2011-04-01_Time, minisathack:minisat_psm_2011-04-01_opt, minisathack:minisat_psm_2011-04-01_solved, minisathack:minisat_psm_2011-04-01_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, Lingeling_587_Time, Lingeling_587_opt, Lingeling_587_solved, Lingeling_587_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, rcl_2011-04-01_Time, rcl_2011-04-01_opt, rcl_2011-04-01_solved, rcl_2011-04-01_PAR, INSTANCE_ID, MPhaseSAT64_2011-05-14\(fixed\)_Time, MPhaseSAT64_2011-05-14\(fixed\)_opt, MPhaseSAT64_2011-05-14\(fixed\)_solved, MPhaseSAT64_2011-05-14\(fixed\)_PAR, INSTANCE_ID, claspmt_2.0-R4095_Time, claspmt_2.0-R4095_opt, claspmt_2.0-R4095_solved, claspmt_2.0-R4095_PAR, INSTANCE_ID, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_Time, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_opt, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_solved, SAT09referencesolver:ManySAT1.1_aimd1/2009-03-20_PAR, INSTANCE_ID, claspmt_2.0-R4095-patched\(fixed\)_Time, claspmt_2.0-R4095-patched\(fixed\)_opt, claspmt_2.0-R4095-patched\(fixed\)_solved, claspmt_2.0-R4095-patched\(fixed\)_PAR, INSTANCE_ID, Plingeling_587_Time, Plingeling_587_opt, Plingeling_587_solved, Plingeling_587_PAR, INSTANCE_ID, Plingeling_587f\(fixed\)_Time, Plingeling_587f\(fixed\)_opt, Plingeling_587f\(fixed\)_solved, Plingeling_587f\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt_Time, CryptoMiniSat_Strange-Night-2-mt_opt, CryptoMiniSat_Strange-Night-2-mt_solved, CryptoMiniSat_Strange-Night-2-mt_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_Time, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_opt, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_solved, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_PAR, INSTANCE_ID, borg-sat_11.03.02-seq-industrial\(fixed\)_Time, borg-sat_11.03.02-seq-industrial\(fixed\)_opt, borg-sat_11.03.02-seq-industrial\(fixed\)_solved, borg-sat_11.03.02-seq-industrial\(fixed\)_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, borg-sat_11.03.02-par-industrial\(fixed\)_Time, borg-sat_11.03.02-par-industrial\(fixed\)_opt, borg-sat_11.03.02-par-industrial\(fixed\)_solved, borg-sat_11.03.02-par-industrial\(fixed\)_PAR, INSTANCE_ID, borg-sat_11.03.02-industrial_Time, borg-sat_11.03.02-industrial_opt, borg-sat_11.03.02-industrial_solved, borg-sat_11.03.02-industrial_PAR
152, 0.744886, 2, 0.744908, 999, 152, 0.764883, 2, 0.764557, 999, 152, 1.67774, 2, 1.67858, 999, 152, 0.769882, 2, 0.769708, 999, 152, 0.760883, 2, 0.761597, 999, 152, 0.754885, 2, 0.754955, 999, 152, 0.788879, 2, 0.789204, 999, 152, 0.78488, 2, 0.784947, 999, 152, 0.769882, 2, 0.772253, 999, 152, 1.54576, 2, 1.55055, 999, 152, 1.51877, 2, 1.51925, 999, 152, 1.49277, 2, 1.4943, 999, 152, 6.75197, 2, 6.76519, 999, 152, 1.39479, 2, 1.39453, 999, 152, 11.0813, 2, 1.48656, 999, 152, 6.17106, 2, 6.17108, 999, 152, 11.1213, 2, 11.1217, 999, 152, 1.46278, 2, 1.4633, 999, 152, 4.96025, 2, 4.96123, 999, 152, 1.73873, 2, 1.16342, 999, 152, 2.48562, 2, 1.81833, 999, 152, 2.06569, 2, 1.33244, 999, 152, 9.66853, 2, 1.66218, 999, 152, 8.62069, 2, 1.55688, 999, 152, 109.508, 2, 14.2581, 999, 152, 102.846, 2, 13.4673, 999, 152, 18.6092, 2, 18.8632, 999, 152, 41.45, 2, 41.5389, 999, 152, 2.43963, 2, 2.44211, 999, 152, 27.5768, 2, 14.5906, 999, 152, 30.6253, 2, 14.9709, 999
153, 0.758884, 2, 0.759015, 999, 153, 0.740886, 2, 0.741297, 999, 153, 1.84672, 2, 1.84655, 999, 153, 0.835872, 2, 0.8373, 999, 153, 0.769882, 2, 0.788884, 999, 153, 0.744886, 2, 0.747046, 999, 153, 0.809876, 2, 0.809477, 999, 153, 0.762883, 2, 0.763381, 999, 153, 0.779881, 2, 0.780192, 999, 153, 1.9897, 2, 1.99117, 999, 153, 2.06069, 2, 2.06097, 999, 153, 1.91971, 2, 1.92078, 999, 153, 5.43217, 2, 5.43165, 999, 153, 1.9837, 2, 1.9853, 999, 153, 10.5374, 2, 1.41889, 999, 153, 5.97209, 2, 5.97241, 999, 153, 11.1423, 2, 11.1421, 999, 153, 1.9927, 2, 1.99276, 999, 153, 4.69729, 2, 4.69753, 999, 153, 2.12268, 2, 1.09567, 999, 153, 2.74358, 2, 2.23676, 999, 153, 1.92071, 2, 1.03881, 999, 153, 10.8843, 2, 1.79187, 999, 153, 11.6962, 2, 1.90582, 999, 153, 110.482, 2, 14.2705, 999, 153, 104.368, 2, 13.6091, 999, 153, 17.2124, 2, 17.491, 999, 153, 44.84, 2, 44.9986, 999, 153, 2.49062, 2, 2.49095, 999, 153, 31.0503, 2, 14.9924, 999, 153, 35.7966, 2, 15.819, 999
154, 0.598908, 2, 0.603239, 999, 154, 0.580911, 2, 0.580507, 999, 154, 0.178972, 2, 0.17919, 999, 154, 0.613905, 2, 0.613609, 999, 154, 0.578911, 2, 0.581579, 999, 154, 0.574912, 2, 0.576211, 999, 154, 0.596908, 2, 0.598003, 999, 154, 0.601908, 2, 0.602203, 999, 154, 0.579911, 2, 0.582466, 999, 154, 1.09383, 2, 1.09446, 999, 154, 1.08383, 2, 1.08468, 999, 154, 1.02284, 2, 1.02481, 999, 154, 0.900862, 2, 0.90679, 999, 154, 0.989849, 2, 0.99076, 999, 154, 0.920859, 2, 0.222194, 999, 154, 0.819874, 2, 0.821528, 999, 154, 0.446931, 2, 0.448227, 999, 154, 1.03084, 2, 1.03127, 999, 154, 0.239963, 2, 0.24139, 999, 154, 0.701892, 2, 0.645514, 999, 154, 1.47778, 2, 1.33542, 999, 154, 0.703892, 2, 0.656289, 999, 154, 0.776881, 2, 0.435014, 999, 154, 0.806876, 2, 0.442239, 999, 154, 7.14191, 2, 0.968231, 999, 154, 6.82596, 2, 0.927973, 999, 154, 8.95164, 2, 9.11303, 999, 154, 14.55, 2, 14.6909, 999, 154, 0.903862, 2, 0.903801, 999, 154, 10.7024, 0, 9.60309, 999, 154, 10.1345, 0, 9.48325, 999
155, 1275.22, 2, 1275.19, 999, 155, 198.324, 2, 198.322, 999, 155, 551.32, 2, 551.344, 999, 155, 4536.21, 2, 4536.19, 999, 155, 2621.47, 2, 2621.41, 999, 155, 5000.1, 0, 4999.94, 999, 155, 2417.4, 2, 2417.33, 999, 155, 673.055, 2, 673.033, 999, 155, 2605.15, 2, 2605.08, 999, 155, 380.029, 2, 380.026, 999, 155, 195.651, 2, 195.666, 999, 155, 432.572, 2, 432.566, 999, 155, 162.663, 2, 162.661, 999, 155, 1712.18, 2, 1712.17, 999, 155, 1837.32, 2, 230.046, 999, 155, 163.28, 2, 163.281, 999, 155, 104.513, 2, 104.51, 999, 155, 5000.1, 0, 5000.01, 999, 155, 789.011, 2, 789.003, 999, 155, 15451.1, 2, 1936.03, 999, 155, 1241.68, 2, 312.437, 999, 155, 15797.5, 2, 1980.58, 999, 155, 1019.66, 2, 128.542, 999, 155, 1022.4, 2, 129.109, 999, 155, 845.154, 2, 107.726, 999, 155, 820.305, 2, 104.143, 999, 155, 596.576, 2, 596.085, 999, 155, 625.13, 2, 625.215, 999, 155, 149.619, 2, 149.62, 999, 155, 1026.09, 2, 166.235, 999, 155, 974.982, 2, 163.784, 999
156, 108.792, 2, 108.79, 999, 156, 31.0723, 2, 31.0716, 999, 156, 102.169, 2, 102.167, 999, 156, 179.484, 2, 179.485, 999, 156, 63.7933, 2, 63.7956, 999, 156, 41.0888, 2, 41.0936, 999, 156, 68.5436, 2, 68.5429, 999, 156, 93.1248, 2, 93.1399, 999, 156, 63.8913, 2, 63.8905, 999, 156, 39.166, 2, 39.1688, 999, 156, 21.7437, 2, 21.7482, 999, 156, 28.6536, 2, 28.6522, 999, 156, 46.8479, 2, 46.8507, 999, 156, 55.4076, 2, 55.4122, 999, 156, 318.273, 2, 39.9596, 999, 156, 47.1058, 2, 47.1047, 999, 156, 35.3006, 2, 35.3123, 999, 156, 45.0671, 2, 45.068, 999, 156, 5000.11, 0, 4999.92, 999, 156, 369.27, 2, 47.359, 999, 156, 59.178, 2, 16.3085, 999, 156, 320.316, 2, 41.2413, 999, 156, 249.559, 2, 31.8781, 999, 156, 227.641, 2, 29.2245, 999, 156, 348.22, 2, 45.004, 999, 156, 354.97, 2, 50.4582, 999, 156, 98.2181, 2, 98.3975, 999, 156, 146.12, 2, 146.292, 999, 156, 23.9584, 2, 23.9632, 999, 156, 302.193, 2, 58.0209, 999, 156, 297.541, 2, 56.7221, 999
157, 4.31634, 2, 4.31657, 999, 157, 3.64645, 2, 3.64722, 999, 157, 7.10892, 2, 7.10898, 999, 157, 4.6263, 2, 4.62664, 999, 157, 3.62245, 2, 3.62291, 999, 157, 4.05938, 2, 4.06025, 999, 157, 4.09838, 2, 4.09762, 999, 157, 4.54131, 2, 4.54276, 999, 157, 3.68144, 2, 3.68294, 999, 157, 5.46617, 2, 5.46915, 999, 157, 3.9434, 2, 3.94459, 999, 157, 5.78112, 2, 5.7825, 999, 157, 14.5088, 2, 14.5127, 999, 157, 4.36334, 2, 4.363, 999, 157, 79.072, 2, 10.0431, 999, 157, 13.239, 2, 13.2385, 999, 157, 36.7234, 2, 36.7728, 999, 157, 5.54516, 2, 5.54884, 999, 157, 9.28459, 2, 9.28549, 999, 157, 23.4424, 2, 4.03341, 999, 157, 12.6741, 2, 4.50236, 999, 157, 22.3846, 2, 3.89012, 999, 157, 93.9377, 2, 12.4065, 999, 157, 92.5389, 2, 12.2283, 999, 157, 230.526, 2, 29.076, 999, 157, 223.219, 2, 28.1407, 999, 157, 28.9196, 2, 29.4582, 999, 157, 72.94, 2, 73.0059, 999, 157, 6.63199, 2, 6.63215, 999, 157, 97.4732, 2, 29.8842, 999, 157, 97.7081, 2, 29.7464, 999
158, 2.96355, 2, 2.96448, 999, 158, 2.68759, 2, 2.68836, 999, 158, 5.45817, 2, 5.45869, 999, 158, 2.86556, 2, 2.86689, 999, 158, 2.56661, 2, 2.56859, 999, 158, 3.06253, 2, 3.06341, 999, 158, 2.88556, 2, 2.88554, 999, 158, 2.75558, 2, 2.757, 999, 158, 2.5926, 2, 2.59277, 999, 158, 4.26735, 2, 4.29129, 999, 158, 3.59145, 2, 3.59482, 999, 158, 4.23236, 2, 4.23583, 999, 158, 16.6175, 2, 16.6172, 999, 158, 3.67744, 2, 3.67901, 999, 158, 61.1387, 2, 7.86272, 999, 158, 16.6165, 2, 16.6171, 999, 158, 15.3097, 2, 15.3211, 999, 158, 3.84142, 2, 4.01447, 999, 158, 9.1886, 2, 9.18935, 999, 158, 13.7479, 2, 3.75184, 999, 158, 6.68198, 2, 3.87723, 999, 158, 12.4701, 2, 3.60004, 999, 158, 96.3014, 2, 13.0508, 999, 158, 106.562, 2, 14.355, 999, 158, 128.765, 2, 16.5511, 999, 158, 120.736, 2, 15.8434, 999, 158, 52.0231, 2, 52.1171, 999, 158, 96.53, 2, 96.684, 999, 158, 5.9281, 2, 5.92835, 999, 158, 114.48, 2, 51.1737, 999, 158, 104.099, 2, 49.7107, 999
159, 131.98, 1, 132.024, 999, 159, 92.8029, 1, 92.8042, 999, 159, 140.529, 1, 140.524, 999, 159, 62.3985, 1, 63.0286, 999, 159, 80.3998, 1, 80.4009, 999, 159, 65.0171, 1, 65.0175, 999, 159, 98.81, 1, 98.8088, 999, 159, 450.703, 1, 450.69, 999, 159, 80.5577, 1, 80.5566, 999, 159, 24.6792, 1, 24.6791, 999, 159, 23.1145, 1, 23.1168, 999, 159, 59.441, 1, 59.4459, 999, 159, 131.021, 1, 131.018, 999, 159, 13.7429, 1, 13.7483, 999, 159, 493.502, 1, 62.1445, 999, 159, 142.102, 1, 142.108, 999, 159, 396.927, 1, 396.933, 999, 159, 30.2674, 1, 30.2833, 999, 159, 114.499, 1, 114.497, 999, 159, 176.622, 1, 54.4331, 999, 159, 54.3427, 1, 17.1398, 999, 159, 310.243, 1, 72.0331, 999, 159, 66.4219, 1, 10.2796, 999, 159, 24.2773, 1, 4.78717, 999, 159, 2070.08, 1, 277.913, 999, 159, 2305.13, 1, 308.887, 999, 159, 68.4886, 1, 68.5505, 999, 159, 121.33, 1, 121.431, 999, 159, 117.368, 1, 117.366, 999, 159, 483.526, 1, 88.1382, 999, 159, 258.321, 1, 59.9802, 999
160, 105.011, 1, 105.006, 999, 160, 159.299, 1, 159.299, 999, 160, 39.371, 1, 39.3703, 999, 160, 97.7821, 1, 97.7803, 999, 160, 79.4099, 1, 79.4086, 999, 160, 83.7923, 1, 83.7908, 999, 160, 44.4582, 1, 44.4598, 999, 160, 1749.99, 1, 1749.97, 999, 160, 79.6979, 1, 79.6968, 999, 160, 40.6358, 1, 40.6367, 999, 160, 9.63553, 1, 9.63653, 999, 160, 50.2684, 1, 50.2733, 999, 160, 105.399, 1, 105.396, 999, 160, 38.4951, 1, 38.4948, 999, 160, 439.29, 1, 55.2184, 999, 160, 95.6625, 1, 95.662, 999, 160, 96.6873, 1, 96.6868, 999, 160, 21.1418, 1, 21.1422, 999, 160, 461.586, 1, 461.575, 999, 160, 186.775, 1, 31.2803, 999, 160, 194.403, 1, 49.8953, 999, 160, 268.994, 1, 41.817, 999, 160, 162.859, 1, 21.3559, 999, 160, 39.318, 1, 5.89719, 999, 160, 752.061, 1, 96.8143, 999, 160, 764.674, 1, 97.7576, 999, 160, 59.5489, 1, 59.5874, 999, 160, 456.58, 1, 456.829, 999, 160, 76.8463, 1, 76.8491, 999, 160, 299.305, 1, 54.2217, 999, 160, 464.789, 1, 73.7676, 999
161, 1065.89, 1, 1065.85, 999, 161, 640.637, 1, 640.631, 999, 161, 388.051, 1, 388.041, 999, 161, 507.593, 1, 507.582, 999, 161, 369.602, 1, 369.67, 999, 161, 332.911, 1, 332.903, 999, 161, 445.115, 1, 445.116, 999, 161, 2865.36, 1, 2865.27, 999, 161, 335.591, 1, 335.645, 999, 161, 175.2, 1, 175.224, 999, 161, 120.929, 1, 120.931, 999, 161, 508.799, 1, 508.788, 999, 161, 508.444, 1, 508.43, 999, 161, 44.5842, 1, 44.5858, 999, 161, 3105.5, 1, 389.615, 999, 161, 506.564, 1, 506.551, 999, 161, 2218.47, 1, 2218.43, 999, 161, 291.611, 1, 291.623, 999, 161, 533.84, 1, 533.837, 999, 161, 1061.42, 1, 246.451, 999, 161, 569.947, 1, 163.169, 999, 161, 477.098, 1, 172.902, 999, 161, 1055.35, 1, 137.782, 999, 161, 306.142, 1, 43.1559, 999, 161, 19887.9, 1, 2622.11, 999, 161, 18819.5, 1, 2535.29, 999, 161, 870.486, 1, 869.783, 999, 161, 1087.14, 1, 1087.32, 999, 161, 235.336, 1, 235.367, 999, 161, 1734.67, 1, 307.946, 999, 161, 1412.8, 1, 257.817, 999
162, 588.006, 2, 587.994, 999, 162, 5000.05, 0, 4999.92, 999, 162, 2917.88, 2, 2917.81, 999, 162, 5000.05, 0, 4999.92, 999, 162, 5000.11, 0, 5000.03, 999, 162, 5000.09, 0, 5000.13, 999, 162, 5000.1, 0, 5000.03, 999, 162, 5000.09, 0, 5000.03, 999, 162, 5000.05, 0, 4999.93, 999, 162, 5000.04, 0, 4999.92, 999, 162, 5000.04, 0, 4999.91, 999, 162, 5000.05, 0, 4999.91, 999, 162, 2351.41, 2, 2351.33, 999, 162, 5000.09, 0, 5000.01, 999, 162, 6485.1, 2, 811.503, 999, 162, 2667.89, 2, 2667.77, 999, 162, 870.143, 2, 870.12, 999, 162, 5000.1, 0, 5000.01, 999, 162, 5000.08, 0, 4999.92, 999, 162, 5929.51, 2, 748.832, 999, 162, 20395.8, 0, 5100.03, 999, 162, 9266.26, 2, 1167.55, 999, 162, 12333.4, 2, 1543.67, 999, 162, 17634.8, 2, 2207.91, 999, 162, 3437.29, 2, 433.909, 999, 162, 3801.61, 2, 476.108, 999, 162, 3104.04, 2, 3100.11, 999, 162, 5000.09, 0, 5000.03, 999, 162, 910.333, 2, 910.316, 999, 162, 6757.08, 2, 857.22, 999, 162, 8547.75, 2, 1080.82, 999
163, 11.2993, 1, 11.2998, 999, 163, 31.3352, 1, 31.3394, 999, 163, 14.8117, 1, 14.8117, 999, 163, 7.83881, 1, 7.83994, 999, 163, 18.5232, 1, 18.5234, 999, 163, 17.0124, 1, 17.0139, 999, 163, 9.99048, 1, 9.99156, 999, 163, 59.385, 1, 59.3893, 999, 163, 18.6542, 1, 18.6545, 999, 163, 4.92425, 1, 4.93471, 999, 163, 1.12283, 1, 1.12558, 999, 163, 1.9407, 1, 1.94382, 999, 163, 38.1012, 1, 38.0999, 999, 163, 6.71398, 1, 6.71405, 999, 163, 44.3933, 1, 5.64344, 999, 163, 38.1962, 1, 38.1986, 999, 163, 21.2548, 1, 21.2645, 999, 163, 10.5364, 1, 10.5497, 999, 163, 22.5316, 1, 22.5347, 999, 163, 45.3991, 1, 6.98758, 999, 163, 10.7084, 1, 3.11333, 999, 163, 58.0862, 1, 8.62278, 999, 163, 156.4, 1, 19.9344, 999, 163, 112.341, 1, 14.4476, 999, 163, 70.8792, 1, 9.92932, 999, 163, 81.8885, 1, 11.2129, 999, 163, 32.737, 1, 32.7849, 999, 163, 34.06, 1, 34.1612, 999, 163, 16.3805, 1, 16.3798, 999, 163, 32.3861, 1, 10.7756, 999, 163, 53.9298, 1, 13.1398, 999
164, 1.24981, 2, 1.25077, 999, 164, 1.35879, 2, 1.35862, 999, 164, 3.3125, 2, 3.3128, 999, 164, 1.84572, 2, 1.84734, 999, 164, 1.04284, 2, 1.04381, 999, 164, 1.60176, 2, 1.60188, 999, 164, 1.63575, 2, 1.63749, 999, 164, 1.40779, 2, 1.40764, 999, 164, 1.04784, 2, 1.04817, 999, 164, 2.08468, 2, 2.08482, 999, 164, 2.51062, 2, 2.5134, 999, 164, 2.53961, 2, 2.54411, 999, 164, 3.17552, 2, 3.17514, 999, 164, 1.16482, 2, 1.16649, 999, 164, 8.17476, 2, 1.08077, 999, 164, 2.87956, 2, 2.88059, 999, 164, 1.2878, 2, 1.28906, 999, 164, 2.43663, 2, 2.43721, 999, 164, 2.44263, 2, 2.4445, 999, 164, 10.9913, 2, 1.78122, 999, 164, 7.67683, 2, 2.25132, 999, 164, 3.41348, 2, 0.832132, 999, 164, 6.49701, 2, 1.06387, 999, 164, 6.39903, 2, 1.06677, 999, 164, 10.1695, 2, 1.35268, 999, 164, 10.1495, 2, 1.35912, 999, 164, 10.9473, 2, 11.1991, 999, 164, 17.32, 2, 17.4506, 999, 164, 2.42563, 2, 2.42591, 999, 164, 19.754, 2, 6.97182, 999, 164, 16.3095, 2, 6.58831, 999
165, 0.009997, 2, 0.018214, 999, 165, 0.009997, 2, 0.0115391, 999, 165, 0.025995, 2, 0.025559, 999, 165, 0.011997, 2, 0.019666, 999, 165, 0.010997, 2, 0.0202821, 999, 165, 0.010997, 2, 0.017825, 999, 165, 0.009997, 0, 0.017245, 999, 165, 0.015996, 2, 0.0171381, 999, 165, 0.008997, 2, 0.0106791, 999, 165, 0.031994, 2, 0.0321189, 999, 165, 0.030994, 2, 0.032229, 999, 165, 0.032994, 2, 0.0331741, 999, 165, 0.023996, 2, 0.024471, 999, 165, 0.030994, 2, 0.0328011, 999, 165, 0.050992, 2, 0.017038, 999, 165, 0.024995, 2, 0.0263851, 999, 165, 0.010997, 2, 0.0207071, 999, 165, 0.033994, 2, 0.034124, 999, 165, 0.033993, 2, 0.034346, 999, 165, 0.020996, 2, 0.0216609, 999, 165, 0.032994, 2, 0.033206, 999, 165, 0.021995, 2, 0.0216781, 999, 165, 0.120981, 2, 0.117941, 999, 165, 0.118981, 2, 0.115713, 999, 165, 0.239963, 2, 0.0434401, 999, 165, 0.334948, 2, 0.066005, 999, 165, 2.43463, 2, 2.69354, 999, 165, 14.3178, 2, 14.3468, 999, 165, 0.19397, 2, 0.197502, 999, 165, 2.74958, 0, 2.82166, 999, 165, 2.89556, 0, 2.97069, 999
166, 0.010997, 2, 0.0287021, 999, 166, 0.009998, 2, 0.0117979, 999, 166, 0.025995, 2, 0.0269899, 999, 166, 0.011997, 2, 0.019902, 999, 166, 0.010997, 2, 0.018984, 999, 166, 0.009997, 2, 0.017817, 999, 166, 0.010997, 0, 0.0170591, 999, 166, 0.016996, 2, 0.034137, 999, 166, 0.011997, 2, 0.0223069, 999, 166, 0.075987, 2, 0.0764289, 999, 166, 0.082986, 2, 0.0845021, 999, 166, 0.084986, 2, 0.085427, 999, 166, 0.025995, 2, 0.025995, 999, 166, 0.081987, 2, 0.0852849, 999, 166, 0.067989, 2, 0.0167389, 999, 166, 0.024995, 2, 0.026751, 999, 166, 0.011997, 2, 0.019649, 999, 166, 0.089986, 2, 0.0901379, 999, 166, 0.038993, 2, 0.0392291, 999, 166, 0.022996, 2, 0.0228299, 999, 166, 0.074988, 2, 0.07483, 999, 166, 0.021995, 2, 0.0229011, 999, 166, 0.12698, 2, 0.123502, 999, 166, 0.12398, 2, 0.122518, 999, 166, 0.293955, 2, 0.0525141, 999, 166, 1.04184, 2, 0.174965, 999, 166, 2.52161, 2, 2.62429, 999, 166, 15.1697, 2, 15.2101, 999, 166, 0.203968, 2, 0.265915, 999, 166, 2.88956, 0, 2.95598, 999, 166, 2.94955, 0, 3.35741, 999
167, 31.5932, 2, 31.5932, 999, 167, 20.015, 2, 20.0197, 999, 167, 41.4827, 2, 41.4844, 999, 167, 69.5734, 2, 69.5734, 999, 167, 60.9577, 2, 60.959, 999, 167, 47.7487, 2, 47.7527, 999, 167, 35.7956, 2, 35.7944, 999, 167, 28.3997, 2, 28.4024, 999, 167, 60.9517, 2, 60.9518, 999, 167, 41.2197, 2, 41.2185, 999, 167, 22.9105, 2, 22.9111, 999, 167, 42.2186, 2, 42.2214, 999, 167, 39.476, 2, 39.477, 999, 167, 29.6185, 2, 29.6203, 999, 167, 252.258, 2, 31.6122, 999, 167, 39.49, 2, 39.4935, 999, 167, 18.3542, 2, 18.3555, 999, 167, 70.5563, 2, 70.5657, 999, 167, 65.521, 2, 65.5203, 999, 167, 76.2304, 2, 9.92931, 999, 167, 41.2117, 2, 10.5144, 999, 167, 63.4324, 2, 8.33327, 999, 167, 141.481, 2, 17.8923, 999, 167, 159.995, 2, 20.2147, 999, 167, 77.2083, 2, 9.74095, 999, 167, 75.1826, 2, 9.48115, 999, 167, 45.6671, 2, 45.8895, 999, 167, 31.45, 2, 31.5719, 999, 167, 11.8452, 2, 11.8454, 999, 167, 151.303, 2, 22.3539, 999, 167, 123.277, 2, 19.0322, 999
168, 606.14, 2, 606.124, 999, 168, 498.042, 2, 498.03, 999, 168, 675.087, 2, 675.073, 999, 168, 854.727, 2, 854.737, 999, 168, 440.727, 2, 440.722, 999, 168, 649.768, 2, 649.848, 999, 168, 444.459, 2, 444.448, 999, 168, 5000.09, 0, 5000.03, 999, 168, 444.522, 2, 444.51, 999, 168, 1124.4, 2, 1124.37, 999, 168, 991.48, 2, 991.459, 999, 168, 3288.58, 2, 3288.56, 999, 168, 883.436, 2, 883.423, 999, 168, 618.406, 2, 618.392, 999, 168, 3430.58, 2, 429.298, 999, 168, 962.197, 2, 962.172, 999, 168, 712.342, 2, 712.338, 999, 168, 5000.06, 0, 4999.91, 999, 168, 953.288, 2, 953.262, 999, 168, 1728.67, 2, 217.235, 999, 168, 2725.98, 2, 686.112, 999, 168, 1585.25, 2, 199.176, 999, 168, 5338.44, 2, 668.141, 999, 168, 4599.51, 2, 576.055, 999, 168, 3566.16, 2, 446.21, 999, 168, 3118.66, 2, 390.739, 999, 168, 865.531, 2, 864.656, 999, 168, 1972.0, 2, 1972.1, 999, 168, 1126.59, 2, 1126.61, 999, 168, 8868.38, 2, 1116.25, 999, 168, 8229.55, 2, 1035.13, 999
