INSTANCE_ID, EagleUP_1.565.350_Time, EagleUP_1.565.350_opt, EagleUP_1.565.350_solved, EagleUP_1.565.350_PAR, INSTANCE_ID, SAT09referencesolver:TNM_2009-03-22_Time, SAT09referencesolver:TNM_2009-03-22_opt, SAT09referencesolver:TNM_2009-03-22_solved, SAT09referencesolver:TNM_2009-03-22_PAR, INSTANCE_ID, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_Time, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_opt, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_solved, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_PAR, INSTANCE_ID, borg-sat_11.03.02-seq-random\(fixed\)_Time, borg-sat_11.03.02-seq-random\(fixed\)_opt, borg-sat_11.03.02-seq-random\(fixed\)_solved, borg-sat_11.03.02-seq-random\(fixed\)_PAR, INSTANCE_ID, adaptg2wsat2011_2011-03-02_Time, adaptg2wsat2011_2011-03-02_opt, adaptg2wsat2011_2011-03-02_solved, adaptg2wsat2011_2011-03-02_PAR, INSTANCE_ID, sattime2011_2011-03-02_Time, sattime2011_2011-03-02_opt, sattime2011_2011-03-02_solved, sattime2011_2011-03-02_PAR, INSTANCE_ID, ppfolio_seq_Time, ppfolio_seq_opt, ppfolio_seq_solved, ppfolio_seq_PAR, INSTANCE_ID, csls_pnorm-8cores_Time, csls_pnorm-8cores_opt, csls_pnorm-8cores_solved, csls_pnorm-8cores_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, borg-sat_11.03.02-par-random\(fixed\)_Time, borg-sat_11.03.02-par-random\(fixed\)_opt, borg-sat_11.03.02-par-random\(fixed\)_solved, borg-sat_11.03.02-par-random\(fixed\)_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, SAT09referencesolver:SATzilla2009_R_2009-03-22_Time, SAT09referencesolver:SATzilla2009_R_2009-03-22_opt, SAT09referencesolver:SATzilla2009_R_2009-03-22_solved, SAT09referencesolver:SATzilla2009_R_2009-03-22_PAR, INSTANCE_ID, MPhaseSAT_M_2011-02-16_Time, MPhaseSAT_M_2011-02-16_opt, MPhaseSAT_M_2011-02-16_solved, MPhaseSAT_M_2011-02-16_PAR, INSTANCE_ID, march_rw_2011-03-02_Time, march_rw_2011-03-02_opt, march_rw_2011-03-02_solved, march_rw_2011-03-02_PAR, INSTANCE_ID, SAT09referencesolver:march_hi_hi_Time, SAT09referencesolver:march_hi_hi_opt, SAT09referencesolver:march_hi_hi_solved, SAT09referencesolver:march_hi_hi_PAR, INSTANCE_ID, SAT09referencesolver:gnovelty+2_2009-03-22_Time, SAT09referencesolver:gnovelty+2_2009-03-22_opt, SAT09referencesolver:gnovelty+2_2009-03-22_solved, SAT09referencesolver:gnovelty+2_2009-03-22_PAR, INSTANCE_ID, borg-sat_11.03.02-random_Time, borg-sat_11.03.02-random_opt, borg-sat_11.03.02-random_solved, borg-sat_11.03.02-random_PAR
128, 6.602, 1, 6.60452, 999, 128, 33.5629, 1, 33.5631, 999, 128, 22.0646, 1, 22.064, 999, 128, 77.1603, 1, 77.6336, 999, 128, 391.99, 1, 391.983, 999, 128, 366.778, 1, 366.77, 999, 128, 110.943, 1, 110.942, 999, 128, 191.523, 1, 23.9867, 999, 128, 304.24, 1, 304.352, 999, 128, 185.556, 1, 25.884, 999, 128, 574.331, 1, 71.8864, 999, 128, 577.433, 1, 577.428, 999, 128, 286.772, 1, 286.766, 999, 128, 5000.05, 0, 4999.93, 999, 128, 5000.03, 0, 4999.92, 999, 128, 404.308, 1, 404.288, 999, 128, 128.709, 1, 19.4265, 999
129, 5000.03, 0, 4999.91, 999, 129, 5000.09, 0, 5000.01, 999, 129, 1493.62, 1, 1493.58, 999, 129, 5000.07, 0, 4980.23, 999, 129, 2604.24, 1, 2604.26, 999, 129, 5000.06, 0, 4999.92, 999, 129, 4999.91, 0, 5000.05, 999, 129, 38481.4, 0, 5100.03, 999, 129, 5000.04, 0, 5000.02, 999, 129, 7849.7, 0, 996.722, 999, 129, 39970.2, 0, 5000.02, 999, 129, 4999.27, 0, 4999.16, 999, 129, 5000.05, 0, 4999.92, 999, 129, 5000.08, 0, 4999.92, 999, 129, 5000.09, 0, 5000.02, 999, 129, 5000.1, 0, 4999.91, 999, 129, 8377.95, 0, 1201.32, 999
130, 0.6539, 1, 0.657446, 999, 130, 0.156975, 1, 0.156757, 999, 130, 0.706891, 1, 0.706847, 999, 130, 1.49277, 1, 1.71047, 999, 130, 1.61875, 1, 1.61964, 999, 130, 8.18975, 1, 8.1924, 999, 130, 2.46762, 1, 2.47298, 999, 130, 5.49216, 1, 0.700284, 999, 130, 24.2353, 1, 24.3906, 999, 130, 3.22551, 1, 1.66204, 999, 130, 7.76, 1, 1.02318, 999, 130, 2.58461, 1, 2.58452, 999, 130, 5000.07, 0, 4999.91, 999, 130, 5000.09, 0, 4999.93, 999, 130, 5000.12, 0, 4999.93, 999, 130, 1.48777, 1, 1.48773, 999, 130, 2.75758, 1, 1.43484, 999
131, 362.732, 1, 362.724, 999, 131, 5000.09, 0, 4999.91, 999, 131, 92.4449, 1, 92.4466, 999, 131, 334.5, 1, 333.636, 999, 131, 643.458, 1, 643.458, 999, 131, 1772.28, 1, 1772.24, 999, 131, 5000.02, 0, 4999.94, 999, 131, 5186.71, 1, 649.683, 999, 131, 2328.55, 1, 2328.61, 999, 131, 2905.45, 1, 369.854, 999, 131, 39971.4, 0, 5000.02, 999, 131, 4998.58, 0, 4998.53, 999, 131, 5000.03, 0, 4999.92, 999, 131, 5000.11, 0, 5000.12, 999, 131, 5000.06, 0, 4999.91, 999, 131, 5000.05, 0, 4999.91, 999, 131, 6415.33, 1, 906.083, 999
132, 570.609, 1, 570.596, 999, 132, 5000.06, 0, 4999.91, 999, 132, 186.403, 1, 186.397, 999, 132, 5000.06, 0, 4979.4, 999, 132, 1232.63, 1, 1232.61, 999, 132, 1012.77, 1, 1012.73, 999, 132, 5000.01, 0, 4999.91, 999, 132, 8603.77, 1, 1077.58, 999, 132, 5000.04, 0, 5000.02, 999, 132, 2062.79, 1, 262.138, 999, 132, 1354.98, 1, 169.688, 999, 132, 4998.79, 0, 4998.69, 999, 132, 5000.04, 0, 4999.91, 999, 132, 5000.06, 0, 4999.92, 999, 132, 5000.09, 0, 5000.01, 999, 132, 4999.94, 0, 5000.01, 999, 132, 2291.1, 1, 290.912, 999
133, 5000.05, 0, 4999.91, 999, 133, 5000.06, 0, 5000.01, 999, 133, 5000.05, 0, 4999.91, 999, 133, 3554.92, 0, 3542.04, 999, 133, 5000.04, 0, 4999.92, 999, 133, 5000.1, 0, 4999.92, 999, 133, 4999.87, 0, 5000.01, 999, 133, 40000.9, 0, 5010.73, 999, 133, 4999.99, 0, 5000.02, 999, 133, 9381.69, 0, 1332.22, 999, 133, 39972.0, 0, 5000.02, 999, 133, 4999.26, 0, 4999.02, 999, 133, 5000.03, 0, 4999.91, 999, 133, 5000.12, 0, 4999.94, 999, 133, 5000.1, 0, 5000.03, 999, 133, 5000.06, 0, 4999.91, 999, 133, 9477.26, 0, 1192.51, 999
134, 76.7933, 1, 76.7934, 999, 134, 131.953, 1, 131.952, 999, 134, 79.053, 1, 79.0535, 999, 134, 46.9159, 1, 46.8257, 999, 134, 282.641, 1, 282.639, 999, 134, 329.597, 1, 329.59, 999, 134, 3075.78, 1, 3075.67, 999, 134, 326.507, 1, 40.8955, 999, 134, 5000.0, 0, 4999.92, 999, 134, 421.911, 1, 64.4175, 999, 134, 1772.87, 1, 221.959, 999, 134, 1184.11, 1, 1184.08, 999, 134, 234.547, 1, 234.541, 999, 134, 5000.1, 0, 5000.03, 999, 134, 5000.1, 0, 4999.91, 999, 134, 2450.7, 1, 2450.63, 999, 134, 212.562, 1, 30.5943, 999
135, 1.47977, 1, 1.47951, 999, 135, 7.15891, 1, 7.15895, 999, 135, 1.3258, 1, 1.32655, 999, 135, 5.53716, 1, 5.75535, 999, 135, 89.7394, 1, 89.7377, 999, 135, 5.01424, 1, 5.01479, 999, 135, 7.15891, 1, 7.16271, 999, 135, 30.8363, 1, 3.87026, 999, 135, 286.22, 1, 286.364, 999, 135, 14.5548, 1, 3.50593, 999, 135, 6.74797, 1, 0.863433, 999, 135, 77.3762, 1, 77.3834, 999, 135, 22.7865, 1, 22.7881, 999, 135, 5000.08, 0, 4999.93, 999, 135, 5000.11, 0, 5000.02, 999, 135, 30.2324, 1, 30.2329, 999, 135, 11.9312, 1, 2.97304, 999
136, 57.7722, 1, 57.7731, 999, 136, 1288.13, 1, 1288.11, 999, 136, 20.2519, 1, 20.2519, 999, 136, 1555.07, 0, 1551.21, 999, 136, 5000.08, 0, 4999.92, 999, 136, 5000.07, 0, 4999.92, 999, 136, 5000.0, 0, 4999.91, 999, 136, 3186.06, 1, 398.944, 999, 136, 728.03, 1, 728.186, 999, 136, 1401.65, 1, 177.399, 999, 136, 22195.8, 1, 2776.43, 999, 136, 3119.85, 1, 3119.75, 999, 136, 5000.09, 0, 4999.91, 999, 136, 5000.13, 0, 5000.05, 999, 136, 5000.06, 0, 4999.94, 999, 136, 531.009, 1, 530.984, 999, 136, 455.262, 1, 58.5812, 999
137, 9.95149, 1, 9.95188, 999, 137, 269.212, 1, 269.208, 999, 137, 8.62369, 1, 8.62578, 999, 137, 38.9271, 1, 38.9966, 999, 137, 220.385, 1, 220.38, 999, 137, 131.042, 1, 131.04, 999, 137, 299.492, 1, 299.484, 999, 137, 120.365, 1, 15.1438, 999, 137, 415.67, 1, 415.827, 999, 137, 154.406, 1, 24.9422, 999, 137, 2138.79, 1, 267.631, 999, 137, 209.358, 1, 209.392, 999, 137, 1042.69, 1, 1042.67, 999, 137, 5000.06, 0, 4999.94, 999, 137, 5000.08, 0, 4999.91, 999, 137, 798.556, 1, 798.538, 999, 137, 153.784, 1, 20.9481, 999
138, 5000.1, 0, 4999.91, 999, 138, 5000.04, 0, 4999.91, 999, 138, 5000.05, 0, 4999.91, 999, 138, 3455.32, 0, 3444.14, 999, 138, 5000.05, 0, 4999.92, 999, 138, 5000.04, 0, 4999.92, 999, 138, 4999.94, 0, 5000.02, 999, 138, 40000.3, 0, 5009.33, 999, 138, 5000.06, 0, 4999.92, 999, 138, 9421.53, 0, 1349.81, 999, 138, 39972.3, 0, 5000.02, 999, 138, 4998.92, 0, 4998.78, 999, 138, 5000.06, 0, 4999.91, 999, 138, 5000.09, 0, 4999.94, 999, 138, 5000.06, 0, 4999.93, 999, 138, 5000.03, 0, 4999.91, 999, 138, 9467.27, 0, 1337.71, 999
139, 5.9441, 1, 5.94581, 999, 139, 19.575, 1, 19.5797, 999, 139, 8.34273, 1, 8.34271, 999, 139, 10.4734, 1, 10.6866, 999, 139, 262.701, 1, 262.701, 999, 139, 158.08, 1, 158.076, 999, 139, 194.136, 1, 194.138, 999, 139, 70.0254, 1, 8.78331, 999, 139, 298.52, 1, 298.689, 999, 139, 35.7136, 1, 7.79425, 999, 139, 1256.31, 1, 157.187, 999, 139, 240.536, 1, 240.536, 999, 139, 148.562, 1, 148.561, 999, 139, 5000.04, 0, 4999.93, 999, 139, 5000.07, 0, 4999.92, 999, 139, 656.348, 1, 656.332, 999, 139, 58.3651, 1, 10.527, 999
140, 591.4, 1, 591.373, 999, 140, 5000.09, 0, 5000.01, 999, 140, 56.4894, 1, 56.4937, 999, 140, 5000.04, 0, 4987.72, 999, 140, 2031.21, 1, 2031.17, 999, 140, 5000.12, 0, 4999.92, 999, 140, 5000.02, 0, 4999.91, 999, 140, 18591.2, 1, 2328.94, 999, 140, 4999.96, 0, 5000.02, 999, 140, 6780.27, 1, 856.576, 999, 140, 8207.56, 1, 1026.79, 999, 140, 4998.73, 0, 4998.57, 999, 140, 5000.07, 0, 4999.91, 999, 140, 5000.09, 0, 4999.92, 999, 140, 5000.07, 0, 4999.91, 999, 140, 5000.09, 0, 5000.01, 999, 140, 10997.3, 0, 1386.51, 999
141, 1351.1, 1, 1351.06, 999, 141, 5000.07, 0, 4999.91, 999, 141, 610.499, 1, 610.491, 999, 141, 3454.81, 0, 3445.24, 999, 141, 5000.08, 0, 5000.12, 999, 141, 5000.11, 0, 5000.32, 999, 141, 4619.85, 1, 4619.72, 999, 141, 40000.2, 0, 5011.13, 999, 141, 5000.02, 0, 5000.02, 999, 141, 9456.14, 0, 1192.52, 999, 141, 39970.9, 0, 5000.02, 999, 141, 4998.95, 0, 4998.84, 999, 141, 5000.06, 0, 5000.01, 999, 141, 5000.12, 0, 4999.94, 999, 141, 5000.07, 0, 4999.93, 999, 141, 5000.06, 0, 4999.91, 999, 141, 7123.16, 0, 897.707, 999
142, 5000.01, 0, 4999.91, 999, 142, 5000.1, 0, 4999.91, 999, 142, 5000.04, 0, 4999.91, 999, 142, 3556.4, 0, 3542.04, 999, 142, 5000.04, 0, 4999.92, 999, 142, 5000.1, 0, 5000.02, 999, 142, 5000.09, 0, 5000.01, 999, 142, 40000.4, 0, 5011.03, 999, 142, 4999.97, 0, 5000.02, 999, 142, 7895.65, 0, 1133.11, 999, 142, 39972.0, 0, 5000.02, 999, 142, 4998.39, 0, 4998.28, 999, 142, 5000.07, 0, 4999.91, 999, 142, 5000.13, 0, 5000.04, 999, 142, 5000.08, 0, 4999.93, 999, 142, 5000.06, 0, 4999.91, 999, 142, 9548.77, 0, 1359.71, 999
143, 5000.03, 0, 4999.91, 999, 143, 5000.09, 0, 4999.91, 999, 143, 5000.07, 0, 5000.01, 999, 143, 3561.58, 0, 3551.94, 999, 143, 5000.1, 0, 5000.02, 999, 143, 5000.04, 0, 4999.92, 999, 143, 4999.94, 0, 5000.02, 999, 143, 40000.2, 0, 5009.14, 999, 143, 4999.98, 0, 5000.02, 999, 143, 10216.2, 0, 1286.01, 999, 143, 39963.8, 0, 5000.02, 999, 143, 4998.32, 0, 4998.21, 999, 143, 5000.03, 0, 4999.91, 999, 143, 5000.12, 0, 5000.04, 999, 143, 5000.05, 0, 4999.93, 999, 143, 5000.05, 0, 4999.91, 999, 143, 9425.36, 0, 1185.9, 999
144, 5000.03, 0, 4999.91, 999, 144, 5000.07, 0, 4999.91, 999, 144, 441.68, 1, 441.679, 999, 144, 5000.04, 0, 4980.23, 999, 144, 1210.28, 1, 1210.25, 999, 144, 1430.36, 1, 1430.31, 999, 144, 5000.04, 0, 4999.95, 999, 144, 1168.32, 1, 146.304, 999, 144, 5000.04, 0, 5000.02, 999, 144, 11790.6, 0, 1491.73, 999, 144, 39970.2, 0, 5000.02, 999, 144, 4999.2, 0, 4999.0, 999, 144, 5000.05, 0, 4999.92, 999, 144, 5000.07, 0, 4999.92, 999, 144, 5000.11, 0, 4999.91, 999, 144, 5000.05, 0, 4999.91, 999, 144, 8949.48, 0, 1133.11, 999
145, 285.128, 1, 285.122, 999, 145, 5000.04, 0, 4999.91, 999, 145, 197.603, 1, 197.601, 999, 145, 3351.86, 1, 3340.43, 999, 145, 3214.08, 1, 3213.96, 999, 145, 3329.85, 1, 3329.77, 999, 145, 3109.93, 1, 3109.86, 999, 145, 36354.5, 0, 5100.03, 999, 145, 4999.92, 0, 5000.02, 999, 145, 12538.1, 1, 1582.9, 999, 145, 39970.3, 0, 5000.02, 999, 145, 4998.64, 0, 4998.47, 999, 145, 5000.05, 0, 4999.92, 999, 145, 5000.08, 0, 5000.12, 999, 145, 5000.06, 0, 4999.91, 999, 145, 5000.1, 0, 4999.91, 999, 145, 10379.9, 1, 1307.5, 999
146, 27.7488, 1, 27.7489, 999, 146, 74.7946, 1, 74.7943, 999, 146, 18.2902, 1, 18.2902, 999, 146, 43.5294, 1, 43.5525, 999, 146, 307.113, 1, 307.104, 999, 146, 368.922, 1, 368.91, 999, 146, 581.313, 1, 581.298, 999, 146, 219.598, 1, 27.5118, 999, 146, 1056.04, 1, 1056.19, 999, 146, 200.092, 1, 27.8611, 999, 146, 1513.99, 1, 189.446, 999, 146, 405.976, 1, 405.974, 999, 146, 5000.04, 0, 4999.91, 999, 146, 5000.11, 0, 4999.92, 999, 146, 5000.01, 0, 5000.01, 999, 146, 4728.84, 1, 4728.7, 999, 146, 215.599, 1, 33.6265, 999
147, 64.6052, 1, 64.605, 999, 147, 88.8265, 1, 88.8234, 999, 147, 259.924, 1, 259.919, 999, 147, 3231.53, 1, 3222.75, 999, 147, 1119.54, 1, 1119.53, 999, 147, 231.838, 1, 231.894, 999, 147, 1099.18, 1, 1099.16, 999, 147, 907.585, 1, 113.69, 999, 147, 788.36, 1, 790.92, 999, 147, 50.3493, 1, 8.53283, 999, 147, 8725.7, 1, 1091.47, 999, 147, 501.298, 1, 501.282, 999, 147, 1178.2, 1, 1178.27, 999, 147, 5000.14, 0, 5000.34, 999, 147, 5000.05, 0, 4999.93, 999, 147, 86.0039, 1, 86.002, 999, 147, 187.254, 1, 24.869, 999
148, 12.3121, 1, 12.3594, 999, 148, 11.8602, 1, 11.8604, 999, 148, 13.332, 1, 13.3326, 999, 148, 46.5519, 1, 46.764, 999, 148, 379.85, 1, 379.847, 999, 148, 367.899, 1, 367.89, 999, 148, 148.968, 1, 148.965, 999, 148, 189.609, 1, 23.755, 999, 148, 598.91, 1, 600.869, 999, 148, 258.845, 1, 38.5571, 999, 148, 415.714, 1, 52.0521, 999, 148, 515.727, 1, 515.72, 999, 148, 84.8401, 1, 84.8493, 999, 148, 5000.09, 0, 4999.93, 999, 148, 5000.03, 0, 4999.92, 999, 148, 243.202, 1, 243.198, 999, 148, 40.9898, 1, 7.10925, 999
149, 2.99954, 1, 2.99859, 999, 149, 19.0171, 1, 19.0171, 999, 149, 20.2839, 1, 20.2836, 999, 149, 91.944, 1, 92.5291, 999, 149, 337.078, 1, 337.07, 999, 149, 22.5086, 1, 22.5113, 999, 149, 36.9374, 1, 36.9377, 999, 149, 28.1467, 1, 3.53391, 999, 149, 296.48, 1, 296.693, 999, 149, 49.5175, 1, 7.45943, 999, 149, 16.63, 1, 2.17932, 999, 149, 117.235, 1, 117.241, 999, 149, 24.7492, 1, 24.7498, 999, 149, 5000.08, 0, 5000.23, 999, 149, 5000.03, 0, 4999.92, 999, 149, 48.6326, 1, 48.6354, 999, 149, 32.0891, 1, 7.34426, 999
150, 177.386, 1, 177.38, 999, 150, 416.519, 1, 416.512, 999, 150, 75.0306, 1, 75.0298, 999, 150, 234.677, 1, 234.169, 999, 150, 615.385, 1, 615.368, 999, 150, 264.975, 1, 264.969, 999, 150, 417.824, 1, 417.816, 999, 150, 13.8569, 1, 1.74636, 999, 150, 518.82, 1, 518.974, 999, 150, 71.9201, 1, 10.391, 999, 150, 2412.41, 1, 301.776, 999, 150, 1427.02, 1, 1426.97, 999, 150, 5000.09, 0, 5000.01, 999, 150, 5000.08, 0, 4999.97, 999, 150, 5000.13, 0, 5000.05, 999, 150, 70.6283, 1, 70.6272, 999, 150, 245.072, 1, 42.1473, 999
151, 129.4, 1, 129.396, 999, 151, 1818.88, 1, 1818.84, 999, 151, 148.484, 1, 148.486, 999, 151, 247.988, 1, 247.448, 999, 151, 347.434, 1, 347.455, 999, 151, 778.293, 1, 778.257, 999, 151, 1425.33, 1, 1425.33, 999, 151, 284.288, 1, 35.6099, 999, 151, 1803.76, 1, 1803.87, 999, 151, 487.457, 1, 75.367, 999, 151, 27364.2, 1, 3423.06, 999, 151, 4998.81, 0, 4998.64, 999, 151, 5000.07, 0, 4999.92, 999, 151, 5000.1, 0, 5000.02, 999, 151, 5000.06, 0, 4999.91, 999, 151, 5000.06, 0, 4999.91, 999, 151, 732.167, 1, 98.0838, 999
152, 20.1389, 1, 20.1392, 999, 152, 379.865, 1, 379.861, 999, 152, 107.641, 1, 107.639, 999, 152, 145.513, 1, 145.035, 999, 152, 85.646, 1, 85.6444, 999, 152, 280.646, 1, 280.64, 999, 152, 928.906, 1, 928.883, 999, 152, 3522.2, 1, 441.12, 999, 152, 656.65, 1, 656.793, 999, 152, 180.767, 1, 24.9363, 999, 152, 1359.59, 1, 170.19, 999, 152, 87.0338, 1, 87.0482, 999, 152, 5000.03, 0, 4999.91, 999, 152, 5000.07, 0, 4999.95, 999, 152, 5000.07, 0, 5000.04, 999, 152, 107.114, 1, 107.111, 999, 152, 138.491, 1, 19.68, 999
153, 33.5989, 1, 33.5976, 999, 153, 165.853, 1, 165.852, 999, 153, 17.9893, 1, 17.9915, 999, 153, 155.18, 1, 155.411, 999, 153, 349.749, 1, 349.738, 999, 153, 469.727, 1, 469.726, 999, 153, 2762.11, 1, 2762.05, 999, 153, 222.357, 1, 27.8396, 999, 153, 413.21, 1, 413.345, 999, 153, 320.006, 1, 42.5639, 999, 153, 4033.91, 1, 504.623, 999, 153, 456.556, 1, 456.549, 999, 153, 1545.64, 1, 1545.67, 999, 153, 5000.07, 0, 5000.02, 999, 153, 5000.09, 0, 4999.92, 999, 153, 627.758, 1, 627.742, 999, 153, 693.975, 1, 89.0696, 999
154, 303.975, 1, 303.969, 999, 154, 3010.18, 1, 3010.13, 999, 154, 435.148, 1, 435.138, 999, 154, 2378.5, 1, 2369.4, 999, 154, 4064.88, 1, 4064.79, 999, 154, 1155.47, 1, 1155.47, 999, 154, 5000.03, 0, 4999.91, 999, 154, 9576.56, 1, 1199.2, 999, 154, 1550.64, 1, 1550.77, 999, 154, 4492.26, 1, 569.4, 999, 154, 17359.9, 1, 2171.66, 999, 154, 4998.79, 0, 4998.88, 999, 154, 5000.07, 0, 4999.92, 999, 154, 5000.06, 0, 4999.91, 999, 154, 5000.07, 0, 4999.91, 999, 154, 5000.05, 0, 4999.91, 999, 154, 2983.34, 1, 378.25, 999
155, 66.9198, 1, 66.918, 999, 155, 19.461, 1, 19.4622, 999, 155, 126.152, 1, 126.148, 999, 155, 1456.09, 1, 1450.3, 999, 155, 469.088, 1, 469.073, 999, 155, 207.494, 1, 207.499, 999, 155, 5000.06, 0, 4999.92, 999, 155, 1532.32, 1, 191.929, 999, 155, 760.54, 1, 760.66, 999, 155, 692.319, 1, 88.2506, 999, 155, 2221.02, 1, 277.84, 999, 155, 726.365, 1, 726.354, 999, 155, 5000.07, 0, 4999.91, 999, 155, 5000.11, 0, 4999.95, 999, 155, 5000.04, 0, 4999.94, 999, 155, 273.301, 1, 273.302, 999, 155, 786.115, 1, 100.157, 999
156, 5000.04, 0, 4999.91, 999, 156, 5000.04, 0, 4999.91, 999, 156, 838.323, 1, 838.305, 999, 156, 2970.07, 0, 2962.35, 999, 156, 1862.77, 1, 1862.73, 999, 156, 5000.06, 0, 4999.92, 999, 156, 5000.03, 0, 4999.95, 999, 156, 38509.4, 0, 5100.03, 999, 156, 5000.01, 0, 5000.02, 999, 156, 10948.2, 0, 1385.02, 999, 156, 39970.5, 0, 5000.02, 999, 156, 4998.39, 0, 4998.28, 999, 156, 5000.07, 0, 4999.92, 999, 156, 5000.08, 0, 5000.12, 999, 156, 5000.03, 0, 4999.91, 999, 156, 5000.06, 0, 4999.91, 999, 156, 7807.86, 0, 1103.44, 999
157, 5000.06, 0, 4999.91, 999, 157, 3551.85, 1, 3551.78, 999, 157, 168.805, 1, 168.813, 999, 157, 1882.06, 1, 1877.71, 999, 157, 2334.79, 1, 2334.73, 999, 157, 298.334, 1, 298.327, 999, 157, 1918.92, 1, 1918.86, 999, 157, 553.052, 1, 69.2728, 999, 157, 5000.05, 0, 5000.02, 999, 157, 5508.23, 1, 699.405, 999, 157, 7453.07, 1, 932.486, 999, 157, 4998.69, 0, 4998.53, 999, 157, 5000.09, 0, 4999.92, 999, 157, 5000.09, 0, 4999.92, 999, 157, 5000.04, 0, 4999.81, 999, 157, 5000.07, 0, 5000.01, 999, 157, 7217.98, 0, 913.102, 999
158, 5000.03, 0, 4999.91, 999, 158, 5000.02, 0, 4999.91, 999, 158, 3390.81, 1, 3390.74, 999, 158, 3459.8, 0, 3447.44, 999, 158, 5000.06, 0, 4999.92, 999, 158, 5000.04, 0, 4999.92, 999, 158, 2870.73, 1, 2870.66, 999, 158, 5735.74, 1, 718.215, 999, 158, 5000.04, 0, 5000.02, 999, 158, 77.2692, 1, 11.1415, 999, 158, 39972.2, 0, 5000.02, 999, 158, 4998.43, 0, 4998.28, 999, 158, 5000.06, 0, 4999.91, 999, 158, 5000.11, 0, 4999.94, 999, 158, 5000.04, 0, 4999.93, 999, 158, 5000.01, 0, 4999.91, 999, 158, 4047.31, 1, 509.16, 999
159, 89.9443, 1, 89.9459, 999, 159, 424.902, 1, 424.895, 999, 159, 84.9781, 1, 84.9763, 999, 159, 42.3606, 1, 42.4342, 999, 159, 146.986, 1, 146.986, 999, 159, 39.9099, 1, 39.9124, 999, 159, 414.349, 1, 414.343, 999, 159, 451.485, 1, 56.5513, 999, 159, 367.91, 1, 368.235, 999, 159, 82.6504, 1, 18.3043, 999, 159, 187.6, 1, 23.4865, 999, 159, 130.494, 1, 130.496, 999, 159, 5000.05, 0, 4999.92, 999, 159, 5000.09, 0, 4999.96, 999, 159, 5000.1, 0, 4999.95, 999, 159, 54.4237, 1, 54.4248, 999, 159, 15.6596, 1, 3.34473, 999
160, 46.7969, 1, 46.7976, 999, 160, 150.955, 1, 150.952, 999, 160, 21.8527, 1, 21.8541, 999, 160, 381.972, 1, 380.959, 999, 160, 567.962, 1, 567.944, 999, 160, 306.605, 1, 306.599, 999, 160, 1012.43, 1, 1012.41, 999, 160, 237.986, 1, 29.8218, 999, 160, 4999.97, 0, 5000.02, 999, 160, 413.244, 1, 55.9298, 999, 160, 1774.85, 1, 222.107, 999, 160, 1979.96, 1, 1979.92, 999, 160, 5000.03, 0, 4999.91, 999, 160, 5000.05, 0, 4999.91, 999, 160, 5000.1, 0, 4999.91, 999, 160, 5000.05, 0, 4999.81, 999, 160, 478.815, 1, 64.7323, 999
161, 5000.06, 0, 4999.91, 999, 161, 5000.04, 0, 4999.91, 999, 161, 5000.06, 0, 4999.91, 999, 161, 3451.63, 0, 3440.93, 999, 161, 5000.1, 0, 5000.02, 999, 161, 5000.04, 0, 4999.92, 999, 161, 5000.03, 0, 4999.92, 999, 161, 40000.8, 0, 5010.23, 999, 161, 4999.99, 0, 5000.02, 999, 161, 9405.86, 0, 1183.72, 999, 161, 39971.8, 0, 5000.02, 999, 161, 4998.85, 0, 4998.74, 999, 161, 5000.02, 0, 4999.91, 999, 161, 5000.1, 0, 4999.94, 999, 161, 5000.06, 0, 4999.83, 999, 161, 5000.05, 0, 4999.91, 999, 161, 9477.54, 0, 1191.4, 999
162, 98.748, 1, 98.7459, 999, 162, 350.061, 1, 350.051, 999, 162, 46.6329, 1, 46.634, 999, 162, 1004.63, 1, 1001.4, 999, 162, 429.401, 1, 429.392, 999, 162, 703.72, 1, 703.787, 999, 162, 2980.61, 1, 2980.54, 999, 162, 508.884, 1, 63.7564, 999, 162, 1450.56, 1, 1450.65, 999, 162, 1242.82, 1, 158.61, 999, 162, 1257.91, 1, 157.42, 999, 162, 2270.63, 1, 2270.57, 999, 162, 5000.03, 0, 4999.91, 999, 162, 5000.07, 0, 4999.92, 999, 162, 5000.08, 0, 4999.91, 999, 162, 1194.0, 1, 1193.97, 999, 162, 448.107, 1, 58.8631, 999
