INSTANCE_ID, SAT09referencesolver:SATzilla2009_C_2009-03-22_Time, SAT09referencesolver:SATzilla2009_C_2009-03-22_opt, SAT09referencesolver:SATzilla2009_C_2009-03-22_solved, SAT09referencesolver:SATzilla2009_C_2009-03-22_PAR, INSTANCE_ID, MPhaseSAT_2011-02-15_Time, MPhaseSAT_2011-02-15_opt, MPhaseSAT_2011-02-15_solved, MPhaseSAT_2011-02-15_PAR, INSTANCE_ID, ppfolio_par_Time, ppfolio_par_opt, ppfolio_par_solved, ppfolio_par_PAR, INSTANCE_ID, Sol_2011-04-04_Time, Sol_2011-04-04_opt, Sol_2011-04-04_solved, Sol_2011-04-04_PAR, INSTANCE_ID, ppfolio_seq_Time, ppfolio_seq_opt, ppfolio_seq_solved, ppfolio_seq_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, Coach-SAT-Portfolio_2011-03-18_Time, Coach-SAT-Portfolio_2011-03-18_opt, Coach-SAT-Portfolio_2011-03-18_solved, Coach-SAT-Portfolio_2011-03-18_PAR, INSTANCE_ID, PicoSAT_941_Time, PicoSAT_941_opt, PicoSAT_941_solved, PicoSAT_941_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_Time, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_opt, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_solved, CryptoMiniSat_Strange-Night-2-mt\(fixed\)_PAR, INSTANCE_ID, clasp_2.0-R4092-crafted_Time, clasp_2.0-R4092-crafted_opt, clasp_2.0-R4092-crafted_solved, clasp_2.0-R4092-crafted_PAR, INSTANCE_ID, SAT07referencesolver:minisat_SAT2007_Time, SAT07referencesolver:minisat_SAT2007_opt, SAT07referencesolver:minisat_SAT2007_solved, SAT07referencesolver:minisat_SAT2007_PAR, INSTANCE_ID, Plingeling_587f\(fixed\)_Time, Plingeling_587f\(fixed\)_opt, Plingeling_587f\(fixed\)_solved, Plingeling_587f\(fixed\)_PAR, INSTANCE_ID, jMiniSat_2011_Time, jMiniSat_2011_opt, jMiniSat_2011_solved, jMiniSat_2011_PAR, INSTANCE_ID, claspmt_2.0-R4095-patched\(fixed\)_Time, claspmt_2.0-R4095-patched\(fixed\)_opt, claspmt_2.0-R4095-patched\(fixed\)_solved, claspmt_2.0-R4095-patched\(fixed\)_PAR, INSTANCE_ID, claspmt_2.0-R4095_Time, claspmt_2.0-R4095_opt, claspmt_2.0-R4095_solved, claspmt_2.0-R4095_PAR, INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, SAT09referencesolver:clasp_1.2.0-SAT09-32_Time, SAT09referencesolver:clasp_1.2.0-SAT09-32_opt, SAT09referencesolver:clasp_1.2.0-SAT09-32_solved, SAT09referencesolver:clasp_1.2.0-SAT09-32_PAR, INSTANCE_ID, SArTagnan_2011-05-15\(fixed\)_Time, SArTagnan_2011-05-15\(fixed\)_opt, SArTagnan_2011-05-15\(fixed\)_solved, SArTagnan_2011-05-15\(fixed\)_PAR, INSTANCE_ID, priss_1.0_Time, priss_1.0_opt, priss_1.0_solved, priss_1.0_PAR, INSTANCE_ID, sathys_2011-04-01_Time, sathys_2011-04-01_opt, sathys_2011-04-01_solved, sathys_2011-04-01_PAR, INSTANCE_ID, SApperloT2010_2011-05-15\(fixed\)_Time, SApperloT2010_2011-05-15\(fixed\)_opt, SApperloT2010_2011-05-15\(fixed\)_solved, SApperloT2010_2011-05-15\(fixed\)_PAR, INSTANCE_ID, sattime+_2011-03-02_Time, sattime+_2011-03-02_opt, sattime+_2011-03-02_solved, sattime+_2011-03-02_PAR, INSTANCE_ID, sattime_2011-03-02_Time, sattime_2011-03-02_opt, sattime_2011-03-02_solved, sattime_2011-03-02_PAR
181, 0.203968, 1, 0.204949, 999, 181, 0.245962, 1, 0.248917, 999, 181, 0.274957, 1, 0.0731421, 999, 181, 1.46278, 1, 1.45641, 999, 181, 0.097984, 1, 0.0984859, 999, 181, 0.102984, 1, 0.105467, 999, 181, 0.064989, 1, 0.066351, 999, 181, 3.2945, 1, 3.39429, 999, 181, 0.012997, 1, 0.054421, 999, 181, 4684.53, 1, 4684.43, 999, 181, 0.721889, 1, 0.116697, 999, 181, 0.096984, 1, 0.101005, 999, 181, 0.089985, 1, 0.0896011, 999, 181, 0.080987, 1, 0.041523, 999, 181, 0.52092, 1, 0.523091, 999, 181, 0.130979, 1, 0.113374, 999, 181, 0.131979, 1, 0.112481, 999, 181, 0.05999, 1, 0.0605801, 999, 181, 0.122981, 1, 0.12384, 999, 181, 0.130979, 1, 0.036325, 999, 181, 4.81327, 1, 1.37021, 999, 181, 0.084986, 1, 0.088435, 999, 181, 0.019996, 1, 0.0206571, 999, 181, 0.076987, 1, 0.077804, 999, 181, 0.086986, 1, 0.088677, 999
182, 4999.12, 0, 4998.95, 999, 182, 5000.12, 0, 5000.04, 999, 182, 40000.6, 0, 5003.82, 999, 182, 5000.07, 0, 4992.55, 999, 182, 5000.02, 0, 4999.91, 999, 182, 5000.15, 0, 4999.98, 999, 182, 5000.06, 0, 4999.94, 999, 182, 5000.04, 0, 5000.02, 999, 182, 5000.18, 0, 5000.18, 999, 182, 5000.03, 0, 5000.02, 999, 182, 40001.2, 0, 5011.35, 999, 182, 5000.09, 0, 4999.93, 999, 182, 5000.09, 0, 4999.97, 999, 182, 40001.1, 0, 5013.38, 999, 182, 5000.07, 0, 4961.33, 999, 182, 40002.4, 0, 5061.16, 999, 182, 35563.4, 0, 5101.49, 999, 182, 5000.13, 0, 5000.06, 999, 182, 5000.1, 0, 4999.94, 999, 182, 40000.8, 0, 5012.73, 999, 182, 20391.3, 0, 5100.02, 999, 182, 5000.0, 0, 4999.82, 999, 182, 5000.19, 0, 5000.04, 999, 182, 5000.08, 0, 4999.91, 999, 182, 5000.05, 0, 4999.93, 999
183, 0.034994, 1, 0.0350781, 999, 183, 0.041993, 1, 0.0427039, 999, 183, 0.06199, 1, 0.0162499, 999, 183, 0.290955, 1, 0.293801, 999, 183, 0.016997, 1, 0.0163109, 999, 183, 0.052991, 1, 0.0537601, 999, 183, 0.012997, 1, 0.01388, 999, 183, 2.80257, 1, 2.83831, 999, 183, 0.002999, 1, 0.017298, 999, 183, 0.034994, 1, 0.0349259, 999, 183, 0.311952, 1, 0.0548799, 999, 183, 0.012998, 1, 0.016508, 999, 183, 0.012998, 1, 0.013342, 999, 183, 0.055991, 1, 0.0303599, 999, 183, 0.268958, 1, 0.188524, 999, 183, 0.026995, 0, 0.0241121, 999, 183, 0.017996, 1, 0.018294, 999, 183, 0.010997, 1, 0.013918, 999, 183, 0.014996, 1, 0.0150939, 999, 183, 0.136978, 1, 0.033146, 999, 183, 6.62999, 1, 1.73016, 999, 183, 0.021995, 1, 0.0209161, 999, 183, 0.004998, 1, 0.0154371, 999, 183, 0.009998, 1, 0.011205, 999, 183, 0.010998, 1, 0.0157779, 999
184, 4998.83, 0, 4998.76, 999, 184, 5000.1, 0, 4999.92, 999, 184, 40000.6, 0, 5003.52, 999, 184, 5000.06, 0, 4934.85, 999, 184, 5000.03, 0, 5000.01, 999, 184, 5000.06, 0, 4999.94, 999, 184, 5000.08, 0, 4999.92, 999, 184, 5000.0, 0, 5000.02, 999, 184, 5000.03, 0, 5000.02, 999, 184, 5000.12, 0, 4999.95, 999, 184, 40000.4, 0, 5010.6, 999, 184, 5000.03, 0, 4999.92, 999, 184, 5000.1, 0, 4999.91, 999, 184, 40000.6, 0, 5010.23, 999, 184, 5000.05, 0, 4999.63, 999, 184, 40000.3, 0, 5018.62, 999, 184, 40000.5, 0, 5018.42, 999, 184, 5000.05, 0, 4999.92, 999, 184, 5000.07, 0, 4999.91, 999, 184, 40000.4, 0, 5010.24, 999, 184, 20399.1, 0, 5100.02, 999, 184, 5000.06, 0, 4999.92, 999, 184, 5000.19, 0, 5000.02, 999, 184, 5000.04, 0, 4999.91, 999, 184, 5000.1, 0, 4999.92, 999
185, 4998.93, 0, 4998.78, 999, 185, 1.22581, 1, 1.2267, 999, 185, 23.5254, 1, 2.94878, 999, 185, 5000.13, 0, 4957.55, 999, 185, 21.7387, 1, 21.7372, 999, 185, 5000.1, 0, 4999.93, 999, 185, 5000.08, 0, 5000.03, 999, 185, 143.54, 1, 143.663, 999, 185, 1.9797, 1, 2.00425, 999, 185, 4660.36, 1, 4660.25, 999, 185, 19368.4, 1, 2425.02, 999, 185, 443.15, 1, 443.178, 999, 185, 353.802, 1, 353.787, 999, 185, 1001.0, 1, 125.941, 999, 185, 118.975, 1, 118.54, 999, 185, 879.543, 1, 110.343, 999, 185, 191.878, 1, 24.0805, 999, 185, 14.6328, 1, 14.6329, 999, 185, 221.585, 1, 221.584, 999, 185, 6351.99, 1, 795.661, 999, 185, 2688.46, 1, 672.147, 999, 185, 5000.04, 0, 4999.93, 999, 185, 188.444, 1, 188.439, 999, 185, 0.186971, 1, 0.187506, 999, 185, 1.77373, 1, 1.77362, 999
186, 4998.62, 0, 4998.51, 999, 186, 73.8668, 1, 73.8708, 999, 186, 2220.35, 1, 277.751, 999, 186, 5000.12, 0, 4962.85, 999, 186, 272.947, 1, 272.943, 999, 186, 5000.06, 0, 4999.84, 999, 186, 5000.05, 0, 4999.93, 999, 186, 342.62, 1, 342.779, 999, 186, 5000.06, 0, 5000.02, 999, 186, 5000.05, 0, 4999.91, 999, 186, 40000.9, 0, 5005.43, 999, 186, 5000.1, 0, 5000.02, 999, 186, 5000.03, 0, 4999.91, 999, 186, 40000.8, 0, 5011.17, 999, 186, 5000.02, 0, 4999.02, 999, 186, 40000.4, 0, 5010.92, 999, 186, 38896.4, 0, 5100.03, 999, 186, 5000.04, 0, 4999.92, 999, 186, 5000.03, 0, 4999.91, 999, 186, 40000.8, 0, 5010.42, 999, 186, 20400.7, 0, 5100.02, 999, 186, 5000.06, 0, 4999.93, 999, 186, 5000.02, 0, 4999.92, 999, 186, 13.119, 1, 13.1193, 999, 186, 15.8616, 1, 15.8614, 999
187, 4999.13, 0, 4999.05, 999, 187, 348.867, 1, 348.861, 999, 187, 1993.49, 1, 249.366, 999, 187, 5000.05, 0, 4967.35, 999, 187, 4879.36, 1, 4879.28, 999, 187, 5000.1, 0, 5000.05, 999, 187, 5000.08, 0, 4999.93, 999, 187, 5000.05, 0, 5000.02, 999, 187, 5000.09, 0, 5000.02, 999, 187, 5000.08, 0, 4999.91, 999, 187, 40000.4, 0, 5010.65, 999, 187, 5000.12, 0, 4999.92, 999, 187, 5000.02, 0, 4999.91, 999, 187, 40000.6, 0, 5011.77, 999, 187, 5000.06, 0, 4998.93, 999, 187, 40000.4, 0, 5013.33, 999, 187, 40000.4, 0, 5010.62, 999, 187, 5000.11, 0, 5000.02, 999, 187, 5000.05, 0, 4999.91, 999, 187, 40001.0, 0, 5010.65, 999, 187, 20400.5, 0, 5100.02, 999, 187, 5000.05, 0, 4999.92, 999, 187, 5000.1, 0, 5000.11, 999, 187, 68.6746, 1, 68.6737, 999, 187, 1280.56, 1, 1280.52, 999
188, 4998.38, 0, 4998.23, 999, 188, 2.66959, 1, 2.6711, 999, 188, 2.69059, 1, 0.676691, 999, 188, 5000.15, 0, 4957.67, 999, 188, 13.18, 1, 13.2484, 999, 188, 5000.07, 0, 4999.93, 999, 188, 5000.08, 0, 4999.93, 999, 188, 156.42, 1, 156.53, 999, 188, 731.778, 1, 731.756, 999, 188, 5000.0, 0, 4999.91, 999, 188, 3036.07, 1, 380.279, 999, 188, 1377.48, 1, 1377.43, 999, 188, 1066.89, 1, 1066.86, 999, 188, 16135.5, 1, 2023.8, 999, 188, 753.945, 1, 753.375, 999, 188, 1267.79, 1, 158.924, 999, 188, 367.491, 1, 52.6842, 999, 188, 525.289, 1, 525.278, 999, 188, 1028.06, 1, 1028.04, 999, 188, 33574.9, 1, 4203.94, 999, 188, 20400.2, 0, 5100.02, 999, 188, 5000.01, 0, 4999.93, 999, 188, 10.4984, 1, 10.499, 999, 188, 0.223965, 1, 0.223668, 999, 188, 0.978851, 1, 0.979275, 999
189, 0.247961, 1, 0.248764, 999, 189, 0.802877, 1, 0.80416, 999, 189, 0.594908, 1, 0.092132, 999, 189, 167.524, 1, 165.399, 999, 189, 1.3218, 1, 1.32268, 999, 189, 3.81542, 1, 3.81574, 999, 189, 16.1785, 1, 16.1824, 999, 189, 19.35, 1, 19.4768, 999, 189, 1.60376, 1, 1.60341, 999, 189, 5.12722, 1, 5.12704, 999, 189, 13.298, 1, 1.67405, 999, 189, 9.45056, 1, 9.45603, 999, 189, 6.23705, 1, 6.2421, 999, 189, 15.2217, 1, 2.0611, 999, 189, 1.35879, 1, 1.14177, 999, 189, 4.29135, 1, 0.630726, 999, 189, 2.77058, 1, 0.474166, 999, 189, 1.82072, 1, 1.82146, 999, 189, 12.973, 1, 12.9752, 999, 189, 4.69329, 1, 0.606873, 999, 189, 5.96209, 1, 1.50821, 999, 189, 5.46017, 1, 5.46363, 999, 189, 0.940856, 1, 0.946011, 999, 189, 0.005998, 1, 0.00628693, 999, 189, 0.135978, 1, 0.136067, 999
190, 4998.56, 0, 4998.48, 999, 190, 5000.12, 0, 5000.12, 999, 190, 40000.7, 0, 5003.32, 999, 190, 5000.13, 0, 4946.34, 999, 190, 5000.07, 0, 4999.91, 999, 190, 5000.09, 0, 4999.94, 999, 190, 5000.05, 0, 4999.94, 999, 190, 5000.05, 0, 5000.02, 999, 190, 5000.07, 0, 4999.92, 999, 190, 5000.02, 0, 4999.91, 999, 190, 40000.8, 0, 5007.24, 999, 190, 5000.07, 0, 4999.92, 999, 190, 5000.04, 0, 4999.81, 999, 190, 40000.7, 0, 5007.65, 999, 190, 5000.02, 0, 4999.03, 999, 190, 40000.5, 0, 5021.82, 999, 190, 40000.9, 0, 5020.02, 999, 190, 5000.04, 0, 4999.92, 999, 190, 5000.05, 0, 4999.91, 999, 190, 40000.4, 0, 5005.81, 999, 190, 20400.2, 0, 5100.02, 999, 190, 5000.03, 0, 4999.93, 999, 190, 5000.25, 0, 5000.15, 999, 190, 5000.08, 0, 5000.01, 999, 190, 5000.08, 0, 4999.92, 999
191, 4999.17, 0, 4999.01, 999, 191, 5000.1, 0, 4999.92, 999, 191, 40000.6, 0, 5003.62, 999, 191, 5000.07, 0, 4940.55, 999, 191, 4998.31, 0, 5000.01, 999, 191, 5000.1, 0, 4999.94, 999, 191, 5000.06, 0, 4999.93, 999, 191, 5000.01, 0, 5000.02, 999, 191, 5000.04, 0, 4999.92, 999, 191, 5000.05, 0, 4999.91, 999, 191, 40000.4, 0, 5010.52, 999, 191, 5000.06, 0, 4999.92, 999, 191, 5000.02, 0, 4999.91, 999, 191, 40000.4, 0, 5009.15, 999, 191, 5000.07, 0, 4999.23, 999, 191, 40000.8, 0, 5020.22, 999, 191, 30595.1, 0, 5100.02, 999, 191, 5000.04, 0, 4999.91, 999, 191, 5000.07, 0, 4999.91, 999, 191, 40001.2, 0, 5010.65, 999, 191, 20399.9, 0, 5100.02, 999, 191, 5000.05, 0, 4999.93, 999, 191, 5000.16, 0, 5000.04, 999, 191, 5000.04, 0, 4999.91, 999, 191, 5000.04, 0, 4999.92, 999
192, 716.736, 2, 716.713, 999, 192, 5000.05, 0, 4999.82, 999, 192, 40000.4, 0, 5003.52, 999, 192, 5000.14, 0, 4936.45, 999, 192, 5000.01, 0, 4999.91, 999, 192, 5000.06, 0, 4999.94, 999, 192, 5000.1, 0, 5000.03, 999, 192, 5000.07, 0, 5000.02, 999, 192, 5000.06, 0, 4999.92, 999, 192, 5000.01, 0, 4999.91, 999, 192, 40000.9, 0, 5010.8, 999, 192, 5000.08, 0, 4999.92, 999, 192, 5000.09, 0, 4999.91, 999, 192, 40000.6, 0, 5009.38, 999, 192, 5000.11, 0, 4999.55, 999, 192, 40000.8, 0, 5020.83, 999, 192, 40000.5, 0, 5019.52, 999, 192, 5000.07, 0, 5000.02, 999, 192, 5000.04, 0, 4999.91, 999, 192, 40000.7, 0, 5009.53, 999, 192, 20400.4, 0, 5100.02, 999, 192, 5000.08, 0, 5000.03, 999, 192, 5000.18, 0, 5000.02, 999, 192, 5000.07, 0, 5000.11, 999, 192, 5000.06, 0, 4999.92, 999
193, 4998.86, 0, 4998.72, 999, 193, 5000.06, 0, 5000.02, 999, 193, 40000.6, 0, 5003.42, 999, 193, 5000.13, 0, 4940.45, 999, 193, 5000.12, 0, 5000.01, 999, 193, 5000.13, 0, 4999.94, 999, 193, 5000.1, 0, 4999.95, 999, 193, 5000.08, 0, 5000.02, 999, 193, 5000.05, 0, 4999.91, 999, 193, 5000.06, 0, 4999.91, 999, 193, 40000.9, 0, 5009.27, 999, 193, 5000.03, 0, 4999.92, 999, 193, 5000.09, 0, 4999.91, 999, 193, 40000.4, 0, 5009.65, 999, 193, 5000.1, 0, 4999.32, 999, 193, 40000.3, 0, 5020.03, 999, 193, 35555.7, 0, 5100.03, 999, 193, 5000.11, 0, 5000.02, 999, 193, 5000.07, 0, 4999.91, 999, 193, 40000.8, 0, 5011.52, 999, 193, 20400.0, 0, 5100.02, 999, 193, 5000.1, 0, 5000.03, 999, 193, 5000.26, 0, 5000.19, 999, 193, 5000.05, 0, 4999.91, 999, 193, 5000.1, 0, 4999.91, 999
194, 4999.16, 0, 4999.02, 999, 194, 29.4405, 1, 29.4404, 999, 194, 867.483, 1, 108.515, 999, 194, 5000.12, 0, 4957.77, 999, 194, 569.724, 1, 569.729, 999, 194, 5000.07, 0, 4999.84, 999, 194, 5000.1, 0, 5000.03, 999, 194, 334.92, 1, 335.093, 999, 194, 5000.09, 0, 5000.02, 999, 194, 5000.01, 0, 4999.92, 999, 194, 40000.6, 0, 5010.65, 999, 194, 5000.06, 0, 4999.92, 999, 194, 5000.05, 0, 4999.91, 999, 194, 40000.3, 0, 5011.16, 999, 194, 5000.02, 0, 4999.03, 999, 194, 40000.6, 0, 5012.43, 999, 194, 16048.4, 1, 2298.23, 999, 194, 5000.1, 0, 5000.02, 999, 194, 5000.04, 0, 4999.91, 999, 194, 40000.5, 0, 5009.81, 999, 194, 20400.4, 0, 5100.02, 999, 194, 5000.05, 0, 5000.02, 999, 194, 5000.12, 0, 5000.02, 999, 194, 6.70998, 1, 6.75344, 999, 194, 36.7894, 1, 36.7891, 999
195, 4998.73, 0, 4998.59, 999, 195, 2.56261, 1, 2.56266, 999, 195, 109.61, 1, 13.7168, 999, 195, 5000.14, 0, 4955.75, 999, 195, 36.7324, 1, 36.7304, 999, 195, 5000.11, 0, 4999.93, 999, 195, 5000.08, 0, 4999.93, 999, 195, 318.62, 1, 318.725, 999, 195, 1164.27, 1, 1164.23, 999, 195, 5000.07, 0, 5000.01, 999, 195, 40000.9, 0, 5010.61, 999, 195, 4713.39, 1, 4713.28, 999, 195, 5000.03, 0, 4999.81, 999, 195, 40000.4, 0, 5011.45, 999, 195, 967.822, 1, 967.421, 999, 195, 299.106, 1, 37.5116, 999, 195, 3136.41, 1, 392.996, 999, 195, 319.283, 1, 319.29, 999, 195, 5000.02, 0, 4999.91, 999, 195, 40000.6, 0, 5010.85, 999, 195, 20399.9, 0, 5100.02, 999, 195, 5000.07, 0, 4999.93, 999, 195, 2184.01, 1, 2183.93, 999, 195, 1.84272, 1, 1.84322, 999, 195, 3.35649, 1, 3.35652, 999
196, 5000.11, 0, 4998.11, 999, 196, 5000.04, 0, 4999.92, 999, 196, 37121.7, 0, 5100.02, 999, 196, 5000.06, 0, 4945.94, 999, 196, 5000.01, 0, 4999.91, 999, 196, 5000.14, 0, 5000.04, 999, 196, 5000.14, 0, 5000.04, 999, 196, 4999.97, 0, 5000.02, 999, 196, 5000.07, 0, 4999.91, 999, 196, 5000.12, 0, 4999.95, 999, 196, 40000.9, 0, 5012.52, 999, 196, 5000.08, 0, 4999.92, 999, 196, 5000.06, 0, 4999.91, 999, 196, 40001.0, 0, 5010.65, 999, 196, 5000.09, 0, 4999.32, 999, 196, 40000.4, 0, 5018.72, 999, 196, 40000.8, 0, 5018.32, 999, 196, 5000.02, 0, 4999.92, 999, 196, 5000.03, 0, 4999.91, 999, 196, 40000.4, 0, 5010.78, 999, 196, 20400.3, 0, 5100.02, 999, 196, 5000.07, 0, 4999.93, 999, 196, 5000.16, 0, 5000.04, 999, 196, 5000.05, 0, 4999.91, 999, 196, 5000.05, 0, 4999.82, 999
197, 4999.05, 0, 4998.98, 999, 197, 5000.06, 0, 4999.91, 999, 197, 40000.6, 0, 5003.52, 999, 197, 5000.12, 0, 4964.45, 999, 197, 5000.06, 0, 4999.92, 999, 197, 5000.1, 0, 4999.94, 999, 197, 5000.12, 0, 5000.04, 999, 197, 5000.03, 0, 5000.02, 999, 197, 5000.11, 0, 5000.02, 999, 197, 5000.02, 0, 4999.91, 999, 197, 40000.6, 0, 5005.46, 999, 197, 5000.06, 0, 4999.92, 999, 197, 5000.03, 0, 4999.91, 999, 197, 40000.8, 0, 5011.15, 999, 197, 5000.07, 0, 4998.73, 999, 197, 40000.6, 0, 5009.93, 999, 197, 40000.9, 0, 5011.13, 999, 197, 5000.03, 0, 4999.92, 999, 197, 5000.03, 0, 4999.91, 999, 197, 40001.1, 0, 5010.02, 999, 197, 20400.3, 0, 5100.02, 999, 197, 5000.12, 0, 5000.02, 999, 197, 5000.05, 0, 4999.92, 999, 197, 205.908, 1, 205.903, 999, 197, 5.63714, 1, 5.63746, 999
198, 4998.66, 0, 4998.55, 999, 198, 216.266, 1, 216.267, 999, 198, 1083.27, 1, 135.51, 999, 198, 5000.13, 0, 4963.55, 999, 198, 1465.93, 1, 1465.88, 999, 198, 5000.13, 0, 4999.94, 999, 198, 5000.05, 0, 4999.94, 999, 198, 5000.07, 0, 5000.02, 999, 198, 5000.03, 0, 4999.92, 999, 198, 5000.02, 0, 4999.91, 999, 198, 40000.7, 0, 5007.95, 999, 198, 5000.1, 0, 5000.02, 999, 198, 5000.03, 0, 4999.91, 999, 198, 40000.7, 0, 5009.95, 999, 198, 5000.09, 0, 4999.12, 999, 198, 40001.0, 0, 5092.64, 999, 198, 30634.3, 0, 5100.02, 999, 198, 5000.04, 0, 4999.91, 999, 198, 5000.03, 0, 4999.91, 999, 198, 40000.7, 0, 5010.82, 999, 198, 20400.5, 0, 5100.02, 999, 198, 5000.09, 0, 4999.91, 999, 198, 5000.1, 0, 4999.92, 999, 198, 125.005, 1, 125.003, 999, 198, 17.0544, 1, 17.0555, 999
199, 4998.43, 0, 4998.28, 999, 199, 5000.04, 0, 5000.12, 999, 199, 40000.8, 0, 5003.22, 999, 199, 5000.15, 0, 4942.36, 999, 199, 5000.06, 0, 4999.91, 999, 199, 5000.07, 0, 4999.84, 999, 199, 5000.08, 0, 5000.03, 999, 199, 5000.07, 0, 5000.02, 999, 199, 5000.03, 0, 4999.92, 999, 199, 5000.07, 0, 5000.01, 999, 199, 40001.0, 0, 5009.63, 999, 199, 5000.03, 0, 4999.92, 999, 199, 5000.05, 0, 4999.91, 999, 199, 40000.5, 0, 5011.68, 999, 199, 5000.02, 0, 4999.23, 999, 199, 40000.6, 0, 5020.34, 999, 199, 35560.0, 0, 5100.02, 999, 199, 5000.05, 0, 4999.92, 999, 199, 5000.06, 0, 4999.91, 999, 199, 40000.8, 0, 5011.45, 999, 199, 20400.1, 0, 5100.02, 999, 199, 5000.01, 0, 4999.92, 999, 199, 5000.17, 0, 5000.06, 999, 199, 5000.08, 0, 5000.01, 999, 199, 5000.08, 0, 4999.92, 999
200, 4999.01, 0, 4998.85, 999, 200, 5000.07, 0, 4999.92, 999, 200, 40000.5, 0, 5003.52, 999, 200, 5000.07, 0, 4954.85, 999, 200, 5000.05, 0, 4999.91, 999, 200, 5000.05, 0, 5000.24, 999, 200, 5000.11, 0, 5000.03, 999, 200, 5000.06, 0, 5000.02, 999, 200, 5000.02, 0, 4999.92, 999, 200, 5000.05, 0, 4999.91, 999, 200, 40001.0, 0, 5008.52, 999, 200, 5000.08, 0, 5000.02, 999, 200, 5000.02, 0, 4999.91, 999, 200, 40000.6, 0, 5011.85, 999, 200, 5000.02, 0, 4999.23, 999, 200, 40000.2, 0, 5019.53, 999, 200, 37986.7, 0, 5100.02, 999, 200, 5000.07, 0, 4999.92, 999, 200, 5000.07, 0, 4999.91, 999, 200, 40000.5, 0, 5008.62, 999, 200, 20400.1, 0, 5100.02, 999, 200, 5000.04, 0, 4999.93, 999, 200, 5000.24, 0, 5000.04, 999, 200, 5000.07, 0, 4999.91, 999, 200, 5000.06, 0, 5000.12, 999
201, 4998.73, 0, 4998.61, 999, 201, 5000.08, 0, 5000.02, 999, 201, 40000.6, 0, 5003.72, 999, 201, 5000.14, 0, 4948.45, 999, 201, 5000.0, 0, 5000.02, 999, 201, 5000.14, 0, 4999.94, 999, 201, 5000.08, 0, 4999.94, 999, 201, 5000.0, 0, 5000.02, 999, 201, 5000.07, 0, 4999.92, 999, 201, 5000.06, 0, 4999.91, 999, 201, 40000.8, 0, 5008.35, 999, 201, 5000.11, 0, 5000.02, 999, 201, 5000.03, 0, 4999.91, 999, 201, 40000.3, 0, 5012.26, 999, 201, 5000.08, 0, 4999.45, 999, 201, 40000.7, 0, 5022.03, 999, 201, 40000.7, 0, 5019.54, 999, 201, 5000.11, 0, 5000.02, 999, 201, 5000.04, 0, 4999.91, 999, 201, 40000.8, 0, 5011.52, 999, 201, 20400.0, 0, 5100.02, 999, 201, 5000.02, 0, 4999.92, 999, 201, 5000.22, 0, 5000.08, 999, 201, 5000.02, 0, 4999.91, 999, 201, 5000.09, 0, 5000.02, 999
202, 4.80127, 1, 5.74038, 999, 202, 0.840871, 1, 0.8422, 999, 202, 5.32919, 1, 0.67367, 999, 202, 475.073, 1, 469.314, 999, 202, 1.17382, 1, 1.17425, 999, 202, 32.886, 1, 32.8858, 999, 202, 39.417, 1, 39.4157, 999, 202, 24.02, 1, 24.1708, 999, 202, 8.24675, 1, 8.24654, 999, 202, 217.897, 1, 217.898, 999, 202, 228.855, 1, 28.6618, 999, 202, 90.5282, 1, 90.5258, 999, 202, 1.19982, 1, 1.20042, 999, 202, 159.717, 1, 20.4417, 999, 202, 1.22081, 1, 0.986129, 999, 202, 39.591, 1, 4.98356, 999, 202, 152.919, 1, 19.2046, 999, 202, 18.1762, 1, 18.1778, 999, 202, 105.002, 1, 105.0, 999, 202, 525.685, 1, 65.8865, 999, 202, 5914.74, 1, 1478.72, 999, 202, 178.111, 1, 178.141, 999, 202, 16.6125, 1, 16.6339, 999, 202, 0.25996, 1, 0.260756, 999, 202, 0.234964, 1, 0.235562, 999
