INSTANCE_ID, EagleUP_1.565.350_Time, EagleUP_1.565.350_opt, EagleUP_1.565.350_solved, EagleUP_1.565.350_PAR, INSTANCE_ID, SAT09referencesolver:TNM_2009-03-22_Time, SAT09referencesolver:TNM_2009-03-22_opt, SAT09referencesolver:TNM_2009-03-22_solved, SAT09referencesolver:TNM_2009-03-22_PAR, INSTANCE_ID, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_Time, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_opt, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_solved, sparrow2011_sparrow2011_ubcsat1.2_2011-03-02_PAR, INSTANCE_ID, adaptg2wsat2011_2011-03-02_Time, adaptg2wsat2011_2011-03-02_opt, adaptg2wsat2011_2011-03-02_solved, adaptg2wsat2011_2011-03-02_PAR, INSTANCE_ID, sattime2011_2011-03-02_Time, sattime2011_2011-03-02_opt, sattime2011_2011-03-02_solved, sattime2011_2011-03-02_PAR, INSTANCE_ID, MPhaseSAT_M_2011-02-16_Time, MPhaseSAT_M_2011-02-16_opt, MPhaseSAT_M_2011-02-16_solved, MPhaseSAT_M_2011-02-16_PAR, INSTANCE_ID, march_rw_2011-03-02_Time, march_rw_2011-03-02_opt, march_rw_2011-03-02_solved, march_rw_2011-03-02_PAR, INSTANCE_ID, SAT09referencesolver:march_hi_hi_Time, SAT09referencesolver:march_hi_hi_opt, SAT09referencesolver:march_hi_hi_solved, SAT09referencesolver:march_hi_hi_PAR, INSTANCE_ID, SAT09referencesolver:gnovelty+2_2009-03-22_Time, SAT09referencesolver:gnovelty+2_2009-03-22_opt, SAT09referencesolver:gnovelty+2_2009-03-22_solved, SAT09referencesolver:gnovelty+2_2009-03-22_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
345,0.053991,1,0.054173,999,345,0.024996,1,0.025529,999,345,0.098984,1,0.09951,999,345,0.027994,1,0.028833,999,345,0.032994,1,0.0351609,999,345,1.18982,1,1.1911,999,345,1637.8,1,1637.75,999,345,1829.56,1,1829.51,999,345,0.070989,1,0.0710849,999,345,700,2982,681,2964,0.027900147,0.006072874,0.229757085,0.498065677,0.582523496,0,1,0.709650087,0.00446226,0.066910542,0.004405286,0.007342144,0.165391789,0,0,0.963225371,0.00446226,0.2912784,0.00168691,0.010121457,2.70909688,0.224951769,0.169442598,0,1,3.335447998,0.002237818,0.391502879,0,0.006072874,2.330408067,0.502024291,0.008891822,0.289768516,0.003373819,0.019905533,0.006807056,0.250227522,0.002361673,0.015182186,2.999668089,0.104406357,0.243602608,0.048309179,0.266666667,2.280694662,4,0,4,4,0,3690.571429,0.034607247,3543,3924,3924,3543,3836,3586,3650,35.72478939,0.071741336,32.64630137,39.67889908,39.67889908,32.64630137,39.52945777,34.07709251,34.67679866,0.405186259,0.553230331,0.004400734,1,0.708725209,0.096738544,0.587983206,0.223951969,0.401398242,0.087424506,0.656342194,0.003175677,0.475126539,0.163356911,0.025876844,0.120900815,0.043125548,0.07403858,22.0317,0.270023,151.49,0.0615717,151,140,163,0.867128,0.205904,0.849537,0.0318123,17.5043,0.24581,150.671,0.059664,150,139,163,0.28025,0.37417,0.838347,0.0297737,0.305368318,0.521520494,0,0,0,0.06,0.09,1.99,0.03,2.24,2.48,2
346,5000.01,0,4999.91,999,346,5000.02,0,4999.91,999,346,5000.08,0,5000.01,999,346,5000.1,0,4999.92,999,346,5000.07,0,4999.92,999,346,49.9704,2,49.9695,999,346,9.23459,2,9.23404,999,346,10.1515,2,10.152,999,346,5000.08,0,5000.01,999,346,350,1491,346,1487,0.011560694,0.00268998,0.232683255,0.499439588,0.581999738,0,1,0.642248011,0.008715224,0.040923131,0.00867052,0.011560694,0.079831002,0,0,0.984532616,0.008715224,0.265733401,0.00268998,0.015467384,2.615065877,0.227207529,0.16662215,0,1,3.278293415,0.004200178,0.394837487,0,0.009414929,2.303849986,0.482178884,0.016913443,0.257753123,0.00537996,0.029589778,0.013062774,0.22208956,0.00537996,0.024209818,2.864681099,0.10984589,0.23076905,0.057057057,0.305555556,2.254452041,4,0,4,4,0,3990.285714,0.01198117,3916,4069,4069,3916,4037,3957,3996,21.30737384,0.037471156,20.22525253,22.60555419,22.60555419,20.22525253,22.37106762,20.83933934,21.07755817,0.404334834,0.55285761,0.001845783,1,0.69404786,0.096281971,0.57596855,0.22633387,0.412083782,0.08689099,0.661607978,0.007612238,0.44867305,0.162610137,0.024637688,0.121428426,0.042373273,0.077990081,13.6202,0.279406,77.2648,0.0838479,77,69,86,0.988333,0.202663,0.859226,0.0415471,11.1597,0.268448,77.1311,0.0843364,77,69,85,0.407787,0.384446,0.846368,0.0402577,0.335232385,0.595562217,0,0,0,0.02,0.02,1.99,0.02,2.26,2.55,2
347,5000.02,0,4999.91,999,347,5000.02,0,4999.91,999,347,5000.05,0,4999.91,999,347,5000.02,0,4999.92,999,347,5000.04,0,4999.92,999,347,5000.05,0,4999.93,999,347,5000.13,0,5000.05,999,347,5000.05,0,4999.94,999,347,5000.05,0,4999.91,999,347,700,2982,688,2970,0.01744186,0.004040404,0.231649832,0.495757576,0.582886487,0,1,0.664950801,0.004395212,0.056044745,0.004360465,0.007267442,0.110793324,0,0,0.978787879,0.004395212,0.285486187,0.001683502,0.013468013,2.678476621,0.222368834,0.160123715,0,0.733333333,3.296195193,0.002170934,0.377600433,0.0003367,0.005050505,2.292995008,0.495622896,0.008683737,0.284212451,0.003367003,0.026599327,0.006674376,0.244864399,0.002356902,0.018518519,2.930020973,0.105539321,0.242962557,0.037012987,0.305555556,2.271251525,4.011644833,0.026742418,4,5,0.063429958,3689.714286,0.020638371,3577,3826,3826,3577,3734,3629,3699,36.03609433,0.067514043,33.23031602,40.50365917,40.50365917,33.23031602,38.91511219,34.56110663,34.99636567,0.377688695,0.595993731,0.001084071,0.91832394,0.693618328,0.082488946,0.558921962,0.196592907,0.3502311,0.0838357,0.679978062,0.00077885,0.32998271,0.165316416,0.024663097,0.118279624,0.039979363,0.068945917,27.2708,0.216524,151.459,0.0591707,151,140,163,0.881303,0.203401,0.853729,0.0314854,21.256,0.1979,151.259,0.061117,151,139,163,0.278511,0.341671,0.839246,0.0290891,0.300489514,0.496380746,0,0,0,0.05,0.1,2,0.02,2.21,2.49,2
348,2.49662,1,2.49615,999,348,2.35664,1,2.35751,999,348,7.85281,1,7.85293,999,348,11.4423,1,11.4425,999,348,9.93049,1,9.93064,999,348,1.76573,1,1.76731,999,348,5000.06,0,4999.94,999,348,5000.1,0,5000.03,999,348,8.27074,1,8.27205,999,348,80,7120,80,7120,0,0,0.011235955,0.312600321,0.689415592,0.142857143,1,1.007811559,0.0875,0,0.0875,0.0875,0,0,0,0,0.0875,0.044235999,0.077247191,0.096488764,3.747067319,0.029084759,0.025417896,0,0.103109656,1.995789069,0.005665379,0.152918605,0.003651685,0.00758427,2.947516198,0.064747191,0.011095506,0,0.011095506,0.011095506,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,4403.4,0.017750581,4310,4532,4532,4310,4448,4356,4371,28.40939596,0.012815585,27.90702479,29.02052074,29.02052074,27.90702479,28.46672662,28.22672157,28.42598608,0.058499497,0.847066199,0.000119066,0.197762455,0.136458336,0.007020222,0.087277478,0.019654221,0.046391834,6.63E-05,0.455339776,2.22E-05,0.000199282,9.65E-05,3.45E-05,8.36E-05,4.57E-05,6.04E-05,9.81888,0.243268,13.7363,0.195352,14,10,17,1.99848,0.302552,0.881996,0.0915798,9.50044,0.252124,13.6028,0.198451,14,10,17,1.72131,0.416388,0.871606,0.0929864,0.671518987,0.75656162,0.01,0,0.01,60.06,0.04,1.99,0.33,2.06,2.06,2
349,1.43978,1,1.43968,999,349,3.66344,1,3.66509,999,349,0.645901,1,0.64566,999,349,0.804877,1,0.805351,999,349,0.764883,1,0.765582,999,349,1.35079,1,1.3522,999,349,3289.68,1,3289.61,999,349,3215.47,1,3215.39,999,349,1.3218,1,1.32221,999,349,70,6230,70,6230,0,0,0.011235955,0.313781243,0.682232494,0.142857143,1,1.007401059,0.1,0,0.1,0.1,0,0,0,0,0.1,0.041225097,0.090208668,0.109309791,3.877069602,0.031688134,0.022372113,0,0.106518283,1.975543665,0.006340289,0.13665192,0.004654896,0.008507223,2.818437148,0.063402889,0.011075441,0,0.011075441,0.011075441,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,4473.2,0.016233379,4385,4595,4595,4385,4508,4429,4449,25.59911793,0.005016958,25.42199142,25.80348205,25.80348205,25.42199142,25.65594499,25.52124073,25.59293045,0.063975265,0.684880315,0.000113492,0.202197661,0.11610129,0.014927251,0.097268156,0.02453208,0.057241951,6.55E-05,0.409497715,2.28E-05,0.000162251,0.000109117,3.45E-05,7.90E-05,4.57E-05,6.08E-05,8.82221,0.257521,12.1296,0.205508,12,9,15,2.03653,0.317436,0.881433,0.0998922,8.46423,0.268197,12.1134,0.211053,12,9,15,1.83774,0.410223,0.873394,0.103739,0.678911865,0.755680704,0.01,0,0.01,60.03,0.03,1.99,0.28,2.06,2.06,2
350,5000.09,0,5000.01,999,350,5000.02,0,4999.91,999,350,5000.11,0,5000.01,999,350,5000.03,0,4999.92,999,350,5000.09,0,5000.02,999,350,50.1254,2,50.1254,999,350,6.42002,2,6.42011,999,350,7.47086,2,7.47155,999,350,5000.03,0,4999.91,999,350,75,1597,75,1597,0,0,0.046963056,0.365810895,0.655313357,0.2,1,0.809926312,0.066666667,0,0.066666667,0.066666667,0,0,0,0,0.066666667,0.100722587,0.049467752,0.082654978,3.406883796,0.07713414,0.054342206,0,0.230769231,2.734428622,0.012356502,0.214094318,0.006887915,0.017532874,2.728736294,0.185347527,0.046203298,0.006746713,0.044458359,0.046336882,0.158032692,0.059424233,0.127113338,0.187852223,4.089259589,0.151362002,0.045014634,0.13146649,0.172502193,1.113778684,2.189189189,0.178905886,2,3,0.485045143,4409.428571,0.008985088,4338,4482,4482,4338,4417,4388,4416,18.77685572,0.018994724,18.1567029,19.15930388,19.15930388,18.1567029,19.10650069,18.396098,18.98052977,0.159626079,0.646187328,0.00323209,0.423472663,0.314915839,0.03531091,0.232050235,0.06816522,0.158741488,0.001779988,0.700642701,0.000278517,0.007749254,0.003240299,0.000503994,0.002308428,0.000901341,0.00145976,7.6529,0.299388,15.1739,0.18803,15,12,19,1.73475,0.26691,0.883307,0.0910025,6.70382,0.31246,15.2199,0.189483,15,12,19,1.33054,0.425588,0.863358,0.0919161,0.586784931,0.729900461,0,0,0,5.27,0,1.99,0.03,1.65,2.17,2
351,5000.02,0,4999.91,999,351,5000.03,0,4999.91,999,351,5000.09,0,4999.91,999,351,5000.07,0,5000.02,999,351,5000.08,0,4999.92,999,351,111.675,2,111.675,999,351,27.2119,2,27.2249,999,351,29.9244,2,29.9234,999,351,5000.07,0,4999.91,999,351,400,1704,389,1693,0.028277635,0.006497342,0.22976964,0.498523331,0.584743741,0,1,0.730447319,0.007822927,0.072255042,0.007712082,0.01285347,0.178522023,0,0,0.960425281,0.007822927,0.306110659,0.002953337,0.018310691,2.738105338,0.216629011,0.165479722,0,0.692307692,3.258040706,0.003853763,0.362088636,0.000590667,0.008269344,2.255687379,0.497932664,0.01540898,0.300383037,0.005906675,0.036621382,0.012033846,0.254843612,0.00472534,0.028942705,3.001822773,0.107129443,0.24633797,0.0453284,0.25,2.316161773,4,0,4,4,0,3928.571429,0.014214787,3834,4022,4022,3834,3966,3892,3922,23.42312209,0.020048115,22.46300103,23.88655887,23.88655887,22.46300103,23.86610343,23.14405915,23.41275845,0.390105717,0.577692815,0.005540789,0.901158997,0.701071703,0.083820448,0.562593442,0.211139609,0.384359889,0.085139685,0.666486605,0.003273827,0.360537819,0.161722873,0.022816069,0.11800551,0.041973275,0.073959045,14.7744,0.298407,86.5656,0.0803666,86,78,95,0.949921,0.206796,0.852455,0.0405193,12.1894,0.27232,86.3066,0.0802361,86,78,95,0.373899,0.383034,0.841156,0.0395523,0.326715715,0.630286936,0,0,0,0.03,0.03,1.99,0.02,2.26,2.53,2
352,0.031995,1,0.0336231,999,352,0.06099,1,0.0619529,999,352,0.023996,1,0.024227,999,352,0.044993,1,0.0512441,999,352,0.053991,1,0.0535541,999,352,0.843871,1,0.84615,999,352,433.095,1,433.109,999,352,411.708,1,411.7,999,352,0.079987,1,0.0807431,999,352,125,2662,125,2662,0,0,0.046957175,0.367843727,0.651761753,0.2,1,0.813427313,0.04,0,0.04,0.04,0,0,0,0,0.04,0.095756538,0.029676935,0.049586777,3.523586686,0.081661211,0.065734648,0,0.333333333,2.938930448,0.007107438,0.246243494,0.002629602,0.012396694,2.844155968,0.17768595,0.045048835,0.018797869,0.042449286,0.046581518,0.096627212,0.062014996,0.078512397,0.117956424,4.165934677,0.094727481,0.061327995,0.076184748,0.116688817,0.98602364,2.975806452,0.051632951,2,3,0.113938881,4217.142857,0.022598279,4122,4399,4399,4122,4284,4125,4217,28.03201167,0.048217688,26.57422243,30.542396,30.542396,26.57422243,29.04435107,26.7441309,28.13139394,0.166961298,0.724605592,0.002843041,0.562307712,0.367923133,0.033956344,0.221045667,0.077607993,0.144228784,0.001904236,0.704502649,0.000249057,0.009036515,0.003496943,0.000643517,0.002303686,0.001072513,0.001551673,10.0735,0.291538,25.084,0.152499,25,20,30,1.54729,0.249131,0.870977,0.0721745,8.88988,0.302924,25.096,0.152777,25,20,30,1.08894,0.420946,0.857653,0.0715031,0.552185706,0.702455533,0,0,0,9.16,0.02,2,0.04,2.12,2.18,2
353,0.021996,1,0.0247429,999,353,0.047992,1,0.0479909,999,353,0.026995,1,0.0280201,999,353,0.018997,1,0.0224529,999,353,0.008997,1,0.017548,999,353,0.91286,1,0.914862,999,353,37.6063,1,37.6405,999,353,41.7497,1,41.753,999,353,0.026995,1,0.0298481,999,353,550,2343,540,2333,0.018518519,0.004286327,0.231461637,0.506758108,0.580250242,0,1,0.671093374,0.005595244,0.050784175,0.005555556,0.009259259,0.103387898,0,0,0.979854265,0.005595244,0.265484505,0.001714531,0.012430347,2.629591278,0.229375332,0.171944945,0,1,3.335853784,0.002821038,0.373979042,0.000428633,0.006858123,2.284426942,0.504929276,0.011039672,0.26495026,0.003429061,0.023146164,0.008357326,0.229621638,0.003000429,0.017145306,2.8956216,0.107605261,0.23356167,0.052439024,0.285714286,2.237320147,4,0,4,4,0,3858.857143,0.020824991,3789,4000,4000,3789,3964,3794,3833,31.29117849,0.07456156,28.56777894,34.91246216,34.91246216,28.56777894,34.6375,29.50922023,30.1615709,0.410574869,0.566028668,0.000527055,1,0.728329293,0.096421042,0.586564538,0.208424813,0.414817154,0.090432342,0.632112436,0.001935814,0.316027908,0.166531242,0.028525638,0.122605332,0.04936876,0.078493664,16.6051,0.400581,120.795,0.0677223,121,111,131,0.909035,0.220138,0.856401,0.110101,13.5607,0.290205,120.894,0.0716373,121,111,131,0.320359,0.378318,0.845557,0.0353865,0.318682486,0.527396439,0,0,0,0.04,0.06,1.99,0.02,2.25,2.51,2
354,5000.04,0,4999.91,999,354,5000.06,0,4999.91,999,354,5000.05,0,4999.91,999,354,5000.11,0,4999.92,999,354,5000.05,0,5000.02,999,354,50.4263,2,50.4273,999,354,6.92894,2,6.92866,999,354,7.33488,2,7.33766,999,354,5000.05,0,4999.91,999,354,75,1597,75,1597,0,0,0.046963056,0.37658109,0.649857598,0.2,1,0.834496007,0.066666667,0,0.066666667,0.066666667,0,0,0,0,0.066666667,0.101987592,0.053850971,0.085785848,3.365624039,0.082260506,0.070068105,0,0.295454545,2.877556005,0.011438113,0.226747804,0.002504696,0.017532874,2.640111842,0.171571697,0.046153204,0.007271979,0.045084534,0.046336882,0.157797436,0.063509599,0.125234815,0.195992486,4.157789744,0.151761087,0.045224124,0.130904184,0.173258964,1.123203948,2.256756757,0.193571615,2,3,0.569637177,4398.428571,0.014439011,4301,4523,4523,4301,4436,4362,4394,18.62866568,0.019015839,18.16586703,19.2860933,19.2860933,18.16586703,18.86351228,18.23320158,18.56717764,0.166463512,0.782003057,0.000553492,0.527837311,0.362888775,0.016907118,0.237718018,0.06673536,0.13511312,0.001942507,0.67842521,0.000310301,0.00613898,0.003866465,0.000615073,0.002636222,0.000964168,0.001529136,7.5329,0.297487,15.2462,0.187057,15,12,19,1.74592,0.265469,0.884905,0.0894147,6.59932,0.320675,15.175,0.19016,15,12,19,1.3414,0.426323,0.864439,0.100755,0.586060005,0.720939496,0,0,0,5.25,0.01,1.99,0.02,1.67,2.18,2
355,5000.09,0,4999.91,999,355,5000.05,0,4999.91,999,355,5000.03,0,4999.91,999,355,5000.04,0,4999.92,999,355,5000.1,0,5000.02,999,355,5000.04,0,4999.92,999,355,5000.07,0,4999.84,999,355,5000.13,0,5000.03,999,355,5000.07,0,4999.91,999,355,80,7120,80,7120,0,0,0.011235955,0.31211878,0.681751492,0.142857143,1,1.002348863,0.0875,0,0.0875,0.0875,0,0,0,0,0.0875,0.035527584,0.081320225,0.093398876,3.784017804,0.029526397,0.023837789,0,0.100334448,2.010147249,0.00546875,0.161580723,0.003932584,0.008988764,3.056098301,0.0625,0.011095506,0,0.011095506,0.011095506,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,4391.6,0.017696018,4308,4519,4519,4308,4442,4344,4345,28.46979437,0.011399339,27.9378453,28.89997787,28.89997787,27.9378453,28.69382544,28.38711162,28.43021162,0.05952828,0.78479059,0.000493285,0.193575776,0.125297486,0.009669495,0.09131985,0.021756319,0.043139386,6.38E-05,0.345861652,3.08E-05,0.000117109,9.34E-05,3.62E-05,7.64E-05,4.71E-05,6.10E-05,9.68083,0.243996,13.7518,0.199181,14,10,17,1.97822,0.299543,0.877722,0.0933949,9.54232,0.253246,13.7107,0.19678,14,10,17,1.75134,0.4239,0.874304,0.0925477,0.669046119,0.75087725,0.01,0,0.01,60.14,0.03,1.99,0.34,2.06,2.06,2
356,0.237962,1,0.237415,999,356,0.222966,1,0.223322,999,356,1.52677,1,1.52863,999,356,0.893864,1,0.897089,999,356,0.308952,1,0.308905,999,356,1.9847,1,1.98471,999,356,5000.09,0,4999.94,999,356,5000.09,0,4999.94,999,356,0.143978,1,0.144164,999,356,700,2982,686,2968,0.020408163,0.004716981,0.231132075,0.496765499,0.588095163,0,1,0.70295207,0.00442131,0.060144041,0.004373178,0.00728863,0.146076889,0,0,0.967654987,0.00442131,0.28634452,0.001010782,0.010444744,2.676519264,0.228807365,0.176248599,0,1,3.313630336,0.002124213,0.412835915,0.000336927,0.005053908,2.344369722,0.483153639,0.008776807,0.284696888,0.002021563,0.020552561,0.006690412,0.245811524,0.002358491,0.019204852,2.946830634,0.105676734,0.23698349,0.044162129,0.293103448,2.257825394,4.023357664,0.037539963,4,5,0.110833501,3695.714286,0.023865645,3574,3861,3861,3574,3752,3627,3711,36.71213444,0.072276543,33.33791431,41.60606061,41.60606061,33.33791431,39.4894027,34.61988147,35.91811414,0.395602685,0.593203584,0.001185249,1,0.722954105,0.0786203,0.586670403,0.192558237,0.390352652,0.088916882,0.661750427,0.004400075,0.583017749,0.158744096,0.028142808,0.118327923,0.046321181,0.075930117,23.916,0.246729,151.729,0.0588231,152,140,163,0.879699,0.210889,0.854924,0.030923,18.9802,0.465085,151.562,0.0644755,152,140,163,0.279784,0.520126,0.845886,0.172053,0.307088245,0.519180734,0,0,0,0.06,0.1,1.99,0.02,2.22,2.52,2
357,0.010998,1,0.011271,999,357,0.009997,1,0.0114029,999,357,0.004999,1,0.00595411,999,357,0.009998,1,0.019119,999,357,0.020995,1,0.022181,999,357,122.01,1,122.009,999,357,0.738887,1,0.739499,999,357,0.820875,1,0.82194,999,357,0.004999,1,0.00605107,999,357,500,2130,489,2114,0.022494888,0.00756859,0.231315043,0.497240618,0.58431447,0,1,0.687542239,0.006190109,0.053510926,0.006134969,0.008179959,0.124021687,0,0,0.973036897,0.006190109,0.278448388,0.001419111,0.014191107,2.638738349,0.225746431,0.170226309,0,1,3.295133134,0.003166155,0.401075024,0,0.008514664,2.355970799,0.512298959,0.012240918,0.274550593,0.002838221,0.02743614,0.009296048,0.230779766,0.003784295,0.017975402,2.896815533,0.107160396,0.228729978,0.055330634,0.230769231,2.252549441,4,0,4,4,0,3818.285714,0.019747406,3683,3927,3927,3683,3899,3767,3814,29.03635856,0.068517773,26.77189303,32.62719633,32.62719633,26.77189303,31.47627597,27.74654498,28.24369525,0.402667602,0.594323871,0.000344102,1,0.740298589,0.090209942,0.59018191,0.189747718,0.40984623,0.091451758,0.622162025,0.003883732,0.34582252,0.168949257,0.029710549,0.121138546,0.050000667,0.081917197,15.0419,0.357716,109.453,0.073589,110,99,120,0.928149,0.211141,0.856002,0.0494718,12.1907,0.294218,109.454,0.0747388,109,100,119,0.347919,0.383864,0.846473,0.0356829,0.32735293,0.592309039,0,0,0,0.04,0.04,1.98,0.02,2.26,2.5,2
358,0.216967,1,0.217996,999,358,0.370942,1,0.370689,999,358,0.176972,1,0.177103,999,358,0.136979,1,0.137508,999,358,0.946856,1,0.952204,999,358,1.22381,1,1.22499,999,358,5000.12,0,4999.94,999,358,5000.08,0,4999.94,999,358,0.06099,1,0.0657201,999,358,700,2982,684,2960,0.023391813,0.007432432,0.231081081,0.491835586,0.581264097,0,1,0.686372699,0.004440296,0.069507006,0.004385965,0.007309942,0.157153939,0,0,0.96722973,0.004440296,0.294328712,0.001689189,0.010135135,2.724213058,0.233104585,0.172967095,0,1,3.385024823,0.002246325,0.409290028,0.000337838,0.007432432,2.358148265,0.504391892,0.008836139,0.29448335,0.003378378,0.019594595,0.00672731,0.241761884,0.002364865,0.013513514,2.963698347,0.105353752,0.247440537,0.05,0.357142857,2.276702121,4.002928258,0.013498641,4,5,0.020005511,3667.285714,0.016925523,3546,3739,3739,3546,3715,3631,3702,36.06054693,0.058687582,33.2261348,39.7076716,39.7076716,33.2261348,38.51692047,34.38698353,35.66531605,0.395235661,0.589766832,0.000944584,1,0.707181239,0.075015067,0.57056525,0.197191637,0.385893008,0.09028589,0.673388967,0.004531564,0.385057732,0.171668959,0.02814689,0.12320049,0.045414459,0.074612663,23.692,0.248113,150.957,0.0595481,151,139,162,0.874769,0.210408,0.853358,0.030583,19.0706,0.217913,150.94,0.0589148,151,139,162,0.28134,0.3594,0.841768,0.0286297,0.304836833,0.50894428,0,0,0,0.06,0.09,1.99,0.03,2.25,2.51,2
359,0.009997,1,0.010854,999,359,0.028995,1,0.0288919,999,359,0.006998,1,0.00804495,999,359,0.012997,1,0.015773,999,359,0.026995,1,0.027475,999,359,0.97685,1,0.977697,999,359,2.05669,1,2.05713,999,359,2.29565,1,2.29566,999,359,0.005999,1,0.00670389,999,359,600,2556,587,2544,0.022146508,0.004716981,0.230738994,0.502227463,0.581809083,0,1,0.707704179,0.00517234,0.061491046,0.005110733,0.00681431,0.155553795,0,0,0.963836478,0.00517234,0.284601036,0.001965409,0.012578616,2.685342763,0.218734591,0.169714653,0,1,3.315952734,0.002540634,0.374649185,0.000393082,0.005896226,2.257872986,0.491352201,0.010275037,0.28090362,0.003930818,0.023584906,0.007854528,0.241756097,0.002751572,0.018081761,2.961595227,0.104902748,0.23969352,0.047619048,0.252747253,2.257385,4,0,4,4,0,3819.285714,0.029033429,3630,4008,4008,3630,3911,3755,3802,32.05498412,0.043698927,30.0062435,34.92165669,34.92165669,30.0062435,32.32596538,31.06417675,32.19815904,0.397094521,0.570666208,0.000680515,1,0.700698888,0.071200932,0.578371958,0.226306662,0.389686154,0.086026371,0.641798342,0.003393902,0.298986078,0.165714259,0.026311066,0.116897628,0.042077236,0.076958312,19.4681,0.451577,129.78,0.0684563,130,119,141,0.876125,0.215019,0.846006,0.0400552,15.5496,0.26816,129.967,0.0656661,130,119,141,0.29934,0.349408,0.835899,0.0321753,0.310388399,0.534704664,0,0,0,0.05,0.07,1.99,0.02,2.26,2.49,2
