INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, glueminisat_2.2.5_Time, glueminisat_2.2.5_opt, glueminisat_2.2.5_solved, glueminisat_2.2.5_PAR, INSTANCE_ID, SAT09referencesolver:precosat_236_Time, SAT09referencesolver:precosat_236_opt, SAT09referencesolver:precosat_236_solved, SAT09referencesolver:precosat_236_PAR, INSTANCE_ID, minisathack:cir_minisat_2011-05-13\(simp\)_Time, minisathack:cir_minisat_2011-05-13\(simp\)_opt, minisathack:cir_minisat_2011-05-13\(simp\)_solved, minisathack:cir_minisat_2011-05-13\(simp\)_PAR, INSTANCE_ID, minisathackreference:minisat_2.2.0_Time, minisathackreference:minisat_2.2.0_opt, minisathackreference:minisat_2.2.0_solved, minisathackreference:minisat_2.2.0_PAR, INSTANCE_ID, minisathack:EBMiniSAT_2011-03-02_Time, minisathack:EBMiniSAT_2011-03-02_opt, minisathack:EBMiniSAT_2011-03-02_solved, minisathack:EBMiniSAT_2011-03-02_PAR, INSTANCE_ID, minisathack:contrasat_2011-03-02_Time, minisathack:contrasat_2011-03-02_opt, minisathack:contrasat_2011-03-02_solved, minisathack:contrasat_2011-03-02_PAR, INSTANCE_ID, minisathack:LR_GL_SHR_2011-03-02_Time, minisathack:LR_GL_SHR_2011-03-02_opt, minisathack:LR_GL_SHR_2011-03-02_solved, minisathack:LR_GL_SHR_2011-03-02_PAR, INSTANCE_ID, minisathack:MiniSAT_2.2.0-agile-26_Time, minisathack:MiniSAT_2.2.0-agile-26_opt, minisathack:MiniSAT_2.2.0-agile-26_solved, minisathack:MiniSAT_2.2.0-agile-26_PAR, INSTANCE_ID, SAT09referencesolver:glucose_1.0_Time, SAT09referencesolver:glucose_1.0_opt, SAT09referencesolver:glucose_1.0_solved, SAT09referencesolver:glucose_1.0_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, EBGlucose_1.0_Time, EBGlucose_1.0_opt, EBGlucose_1.0_solved, EBGlucose_1.0_PAR, INSTANCE_ID, Lingeling_587f\(fixed\)_Time, Lingeling_587f\(fixed\)_opt, Lingeling_587f\(fixed\)_solved, Lingeling_587f\(fixed\)_PAR, INSTANCE_ID, minisathack:minisat_psm_2011-04-01_Time, minisathack:minisat_psm_2011-04-01_opt, minisathack:minisat_psm_2011-04-01_solved, minisathack:minisat_psm_2011-04-01_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, rcl_2011-04-01_Time, rcl_2011-04-01_opt, rcl_2011-04-01_solved, rcl_2011-04-01_PAR, INSTANCE_ID, MPhaseSAT64_2011-05-14\(fixed\)_Time, MPhaseSAT64_2011-05-14\(fixed\)_opt, MPhaseSAT64_2011-05-14\(fixed\)_solved, MPhaseSAT64_2011-05-14\(fixed\)_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
149,6.582,2,6.58298,999,149,5.72213,2,5.7232,999,149,8.90664,2,8.90737,999,149,7.72783,2,7.72932,999,149,3.9214,2,3.9224,999,149,5.9091,2,5.91011,999,149,5.30319,2,5.30472,999,149,4.49931,2,4.49967,999,149,3.9714,2,3.97181,999,149,5.70513,2,5.70878,999,149,3.55146,2,3.95749,999,149,6.97994,2,6.98106,999,149,26.6599,2,26.6596,999,149,7.2089,2,7.24177,999,149,30.0804,2,30.081,999,149,3.86641,2,3.86717,999,149,19.2891,2,19.289,999,149,22.7485,2,22.7489,999,149,116405,346850,20646,133993,4.638138138,1.58856806,0.154082676,0.517706807,0.691762907,0,1,1.736299359,0.000169345,0.357144068,9.69E-05,0.002034292,1.523810502,0,0.207525766,0.571007441,0.000169345,1.652079753,7.46E-06,0.003612129,3.090607996,0.139536373,0.123845732,0,1,2.882416503,6.93E-05,1.655384808,7.46E-06,0.001253797,2.740551297,0.496145321,0.000144968,1.338071868,7.46E-06,0.002067272,-1,0,-1,0,-512,-1,0,-1,0,0,9.603174603,0.060234272,8,11,0.858130252,461.3,0.401052314,316,837,837,320,579,327,372,7.555066813,0.276173038,5.947222222,12.57460733,12.57460733,5.994623656,8.362007168,6.037974684,6.587155963,0.429962909,0.436026695,1.27E-06,1,0.650474796,0.171921582,0.584071327,0.29552574,0.4476326,0.052803492,0.967812081,0,1,0.111760685,0.001147401,0.082166949,0.012920386,0.041933367,1479,1.38737,4366.75,0.666694,5804,0,5808,1.21149,0.978882,1.00486,0.268668,2083.43,1.6669,5429.64,0.288138,5851,5658,5931,1.27187,2.93513,1.4717,1.41408,0.056038011,0.223933332,2.24,0.02,1.17,60.02,2.02,1.99,2.35,2.17,2.32,2
150,83.4803,2,83.4978,999,150,51.8701,2,51.8682,999,150,175.008,2,175.01,999,150,98.1371,2,98.1356,999,150,98.0161,2,98.0167,999,150,88.0456,2,88.0481,999,150,80.6657,2,80.752,999,150,66.021,2,66.0203,999,150,96.0534,2,96.0539,999,150,90.4562,2,90.456,999,150,54.5257,2,54.5319,999,150,97.5232,2,97.52,999,150,112.275,2,112.273,999,150,77.0803,2,77.0928,999,150,141.95,2,142.015,999,150,105.687,2,105.689,999,150,103.662,2,104.237,999,150,98.445,2,98.4435,999,150,82007,241364,24785,123342,2.308735122,0.956867896,0.200945339,0.492466224,0.827001042,0,1,1.575278098,0.000129988,0.386832346,8.07E-05,0.002340125,1.41397528,0,0.299273565,0.649665159,0.000129988,0.646798475,5.68E-05,0.000721571,3.138292014,0.133373643,0.121115974,0,0.666666667,2.981138326,5.38E-05,0.657942805,8.11E-06,0.000275656,2.456104868,0.514431418,0.000121661,0.730097453,4.05E-05,0.000997227,0.00025499,0.576726363,3.24E-05,0.00220525,4.150725135,0.173884331,0.616990659,0.024057739,0.75,3.565782043,9.803191489,0.068071173,8,11,1.009096376,148.7391304,0.654551026,12,374,297,16,203,88,132,6.414139485,0.728613326,1.369230769,20.28526646,11.11447811,2,7.424242424,4.504761905,5.284615385,0.363101996,0.690735983,1.90E-08,0.999995316,0.726412265,0.036525586,0.543306828,0.15828776,0.336991816,0.061601875,0.944101754,0,0.329608262,0.152620461,0.001636477,0.084919919,0.015886539,0.045465453,986.667,0.522519,6156.33,0.0112213,6146,6093,6146,0.961836,0.445964,0.859937,0.036841,1467.91,0.432039,5593.36,0.331857,6131,6056,6235,0.448714,1.32327,0.909754,0.124464,0.039920869,0.190811251,1.15,0.02,1.69,6.15,2.01,2,2.24,2.13,2.25,2
151,8.91764,2,8.91871,999,151,5.43117,2,5.43156,999,151,14.8537,2,14.8549,999,151,6.65399,2,6.65496,999,151,4.34234,2,4.34344,999,151,4.33734,2,4.3381,999,151,6.25205,2,6.25514,999,151,6.82896,2,6.83085,999,151,4.39433,2,4.39545,999,151,7.16091,2,7.16055,999,151,3.53746,2,3.54031,999,151,7.8988,2,7.90203,999,151,19.3651,2,19.364,999,151,6.39703,2,8.69116,999,151,34.2958,2,34.2954,999,151,5.60715,2,5.60681,999,151,12.3581,2,12.3725,999,151,25.8721,2,25.8728,999,151,70167,209513,16635,99876,3.218034265,1.097731187,0.16655653,0.464922373,0.757425241,0,1,1.898265146,0.000220847,0.419411768,0.000120228,0.000661256,1.688955592,0,0.242140254,0.563428652,0.000220847,2.284933591,7.01E-05,0.004755897,2.995963606,0.183650777,0.129314075,0,0.714285714,3.193408213,7.28E-05,2.107453747,1.00E-05,0.001581962,2.238801671,0.452831511,0.000213708,1.679621468,5.01E-05,0.003203973,-1,0,-1,0,-512,-1,0,-1,0,0,22.94136808,0.167310091,16,28,2.520739613,431.1538462,0.245142035,114,584,536,397,473,403,444,7.584981307,0.153207365,5.505285412,9.84141791,9.109375,5.969924812,8.270547945,6.713131313,7.544468547,0.444169854,0.530858194,1.30E-05,0.997070551,0.798826884,0.129525255,0.615502795,0.267140879,0.446825449,0.075075039,0.608453003,0,0.433315106,0.137221741,0.011057564,0.109791528,0.04020861,0.074007708,427.4,1.30366,5184.2,0.0054446,5193,5139,5205,0.875916,0.704395,0.907498,0.0522653,1042.8,1.0003,4678.3,0.351499,5203,0,5251,0.782334,0.930819,0.987097,0.18799,0.069041938,0.197970251,1.4,0.02,0.77,60.01,2.01,1.99,2.32,2.12,2.17,2
152,0.744886,2,0.744908,999,152,0.764883,2,0.764557,999,152,1.67774,2,1.67858,999,152,0.769882,2,0.769708,999,152,0.760883,2,0.761597,999,152,0.754885,2,0.754955,999,152,0.788879,2,0.789204,999,152,0.78488,2,0.784947,999,152,0.769882,2,0.772253,999,152,1.54576,2,1.55055,999,152,1.51877,2,1.51925,999,152,1.49277,2,1.4943,999,152,6.75197,2,6.76519,999,152,1.39479,2,1.39453,999,152,11.1213,2,11.1217,999,152,1.46278,2,1.4633,999,152,4.96025,2,4.96123,999,152,2.43963,2,2.44211,999,152,70297,194006,17110,78757,3.108533022,1.46334929,0.21725053,0.41978361,0.753244289,0,1,1.583174865,0.000229104,1.1904433,0.000116891,0.005201636,1.39859614,0,0.189354597,0.760554617,0.000229104,1.994202108,1.27E-05,0.024924769,2.919123796,0.187691004,0.136952197,0,1,2.915660372,0.000100184,1.681570645,0,0.015363714,2.495677131,0.610218774,0.00033159,1.057083822,1.27E-05,0.006348642,-1,0,-1,0,-512,-1,0,-1,0,0,7.680379747,0.06661541,7,9,0.73910984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349620086,0.858726876,8.12E-07,1,0.957431277,0.057425199,0.469427243,0.154572085,0.2085056,0.168542984,0.806215432,0,0.999904724,0.31588951,0.00576927,0.243042801,0.031313662,0.196052655,180.75,0.610288,4128,0.00947382,4133,4059,4169,0.840994,0.398136,0.911159,0.0122669,957.381,2.2318,3960.76,0.229239,4154,4116,4187,0.191572,0.339305,0.896856,0.229164,0.066654581,0.405494028,1.68,0.02,0.82,60.01,2.01,0.77,2.32,2.12,2.33,2
153,0.758884,2,0.759015,999,153,0.740886,2,0.741297,999,153,1.84672,2,1.84655,999,153,0.835872,2,0.8373,999,153,0.769882,2,0.788884,999,153,0.744886,2,0.747046,999,153,0.809876,2,0.809477,999,153,0.762883,2,0.763381,999,153,0.779881,2,0.780192,999,153,1.9897,2,1.99117,999,153,2.06069,2,2.06097,999,153,1.91971,2,1.92078,999,153,5.43217,2,5.43165,999,153,1.9837,2,1.9853,999,153,11.1423,2,11.1421,999,153,1.9927,2,1.99276,999,153,4.69729,2,4.69753,999,153,2.49062,2,2.49095,999,153,71285,196970,17498,80000,3.073894159,1.462125,0.218725,0.415039716,0.771910748,0,1,1.561546552,0.000221792,1.191428689,0.000114299,0.005029146,1.384554716,0,0.19655,0.7678125,0.000221792,1.949613544,1.25E-05,0.019675,2.87176721,0.186204317,0.136001199,0,1,2.871637209,9.71E-05,1.571770511,0,0.0127375,2.408491533,0.6097625,0.000319694,1.077298775,1.25E-05,0.004525,-1,0,-1,0,-512,-1,0,-1,0,0,8.330128205,0.060405398,7,9,0.720294783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351797813,0.859703631,7.99E-06,1,0.961585181,0.067238347,0.480692822,0.155334591,0.209543877,0.165066383,0.824589541,0,0.999855985,0.318365835,0.004064226,0.244802157,0.028662581,0.195760915,649.125,2.28927,3720.5,0.404308,4233.5,0,4325,0.98443,1.15836,1.00539,0.294047,818.381,1.82751,4053.05,0.229495,4257,4191,4322,0.626192,2.83841,1.07047,0.573085,0.058454508,0.25070198,2.15,0.02,0.86,60.01,2.01,0.9,2.32,2.14,2.3,2
154,0.598908,2,0.603239,999,154,0.580911,2,0.580507,999,154,0.178972,2,0.17919,999,154,0.613905,2,0.613609,999,154,0.578911,2,0.581579,999,154,0.574912,2,0.576211,999,154,0.596908,2,0.598003,999,154,0.601908,2,0.602203,999,154,0.579911,2,0.582466,999,154,1.09383,2,1.09446,999,154,1.08383,2,1.08468,999,154,1.02284,2,1.02481,999,154,0.900862,2,0.90679,999,154,0.989849,2,0.99076,999,154,0.446931,2,0.448227,999,154,1.03084,2,1.03127,999,154,0.239963,2,0.24139,999,154,0.903862,2,0.903801,999,154,56536,158531,14405,67060,2.924748351,1.364017298,0.214807635,0.447413788,0.809003707,0,1,1.832435348,0.000264472,0.90800153,0.000138841,0.003540437,1.569371897,0,0.217402326,0.577602147,0.000264472,0.737519188,0.000104384,0.004339398,3.131839298,0.191092148,0.184427631,0,0.979381443,3.136117832,0.000102049,0.836951123,1.49E-05,0.001356994,2.438245052,0.517447062,0.000328095,0.821270241,7.46E-05,0.002788548,0.000618164,0.755245485,8.95E-05,0.007575306,4.379626641,0.209480933,0.474021136,0.01015873,0.764705882,3.52267683,9.489913545,0.106239198,7,12,1.401222169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309130481,0.838506928,5.27E-06,0.999854342,0.750899822,0.03922497,0.468722337,0.091661114,0.233780611,0.110108452,0.86941304,0,0.499958405,0.24650696,0.013154263,0.177331151,0.037724145,0.082956676,2.5,2.07846,3434.42,0.00835766,3448,3398,3457,0.828725,0.0717674,0.89596,0.00378783,316.111,0.557956,3356.39,0.171818,3453.5,3387,3496,0.456695,0.700435,0.938232,0.0480111,0.067288481,0.682635556,1.38,0.01,0.58,7.93,2.01,0.17,2.15,2.11,2.28,2
155,1275.22,2,1275.19,999,155,198.324,2,198.322,999,155,551.32,2,551.344,999,155,4536.21,2,4536.19,999,155,2621.47,2,2621.41,999,155,5000.1,0,4999.94,999,155,2417.4,2,2417.33,999,155,673.055,2,673.033,999,155,2605.15,2,2605.08,999,155,380.029,2,380.026,999,155,195.651,2,195.666,999,155,432.572,2,432.566,999,155,162.663,2,162.661,999,155,1712.18,2,1712.17,999,155,104.513,2,104.51,999,155,5000.1,0,5000.01,999,155,789.011,2,789.003,999,155,149.619,2,149.62,999,155,156058,466691,40949,208560,2.811033236,1.237682202,0.19634158,0.462056564,0.804302851,0,1,1.558457276,7.71E-05,0.380164354,4.88E-05,0.000903563,1.399162413,0,0.317918105,0.723882815,7.71E-05,1.405052812,3.36E-05,0.003289221,3.024864005,0.145336433,0.136164111,0,0.829787234,2.9871167,3.24E-05,1.035972823,4.80E-06,0.000944572,2.474805429,0.534925201,7.25E-05,1.173524628,1.92E-05,0.002522056,-1,0,-1,0,-512,-1,0,-1,0,0,10.66666667,0.052192867,9,11,0.724801103,651.5,0.195702226,524,779,779,524,779,524,779,19.47082897,0.171298962,16.13549618,22.80616175,22.80616175,16.13549618,22.80616175,16.13549618,22.80616175,0.418238008,0.59605764,4.35E-05,1,0.750716163,0.059936039,0.632094006,0.213958301,0.413310297,0.0399201,1.001104978,0,0.241263347,0.101496147,0.002631104,0.06033943,0.00584895,0.029182987,1745,0,11029,0,11029,11029,11029,0.879259,0,0.870643,0,2799.8,0.386951,11006.4,0.00452488,10982,10965,11016,0.627276,1.2231,0.903304,0.0408519,0.026918299,0.101460936,2.69,0.03,4.54,60.04,2.01,1.99,2.53,2.19,2.27,2
156,108.792,2,108.79,999,156,31.0723,2,31.0716,999,156,102.169,2,102.167,999,156,179.484,2,179.485,999,156,63.7933,2,63.7956,999,156,41.0888,2,41.0936,999,156,68.5436,2,68.5429,999,156,93.1248,2,93.1399,999,156,63.8913,2,63.8905,999,156,39.166,2,39.1688,999,156,21.7437,2,21.7482,999,156,28.6536,2,28.6522,999,156,46.8479,2,46.8507,999,156,55.4076,2,55.4122,999,156,35.3006,2,35.3123,999,156,45.0671,2,45.068,999,156,5000.11,0,4999.92,999,156,23.9584,2,23.9632,999,156,102621,307469,25127,144550,3.084092809,1.127077136,0.173829125,0.514160158,0.707812379,0,1,1.79971052,0.000135657,0.426718914,7.96E-05,0.000716361,1.537460468,0,0.278512625,0.666454514,0.000135657,1.445761227,4.84E-05,0.00139744,2.846917993,0.147805566,0.14058463,0,0.757575758,2.866332581,4.36E-05,1.156978144,6.92E-06,0.000380491,2.261519845,0.44891733,0.00012573,1.424962649,3.46E-05,0.001307506,-1,0,-1,0,-512,-1,0,-1,0,0,13.72625698,0.085334311,10,16,1.532479237,1083.571429,0.130800789,780,1242,1242,780,1235,1073,1081,14.7028964,0.138417572,12.84186047,18.84871795,18.84871795,12.84186047,16.28099839,12.93849021,13.72520473,0.424716328,0.4508286,0.000117392,0.978777174,0.683045364,0.131135505,0.553618555,0.286887735,0.45595078,0.055214799,0.888343228,0,0.211602843,0.146597486,0.001619136,0.083442945,0.021621081,0.032527471,2968.33,1.47878,4707.33,0.866061,7024,0,7024,1.47,1.1305,1.14896,0.450353,2249,1.19736,6446.45,0.331778,7083,7015,7160,0.614194,1.9339,1.02114,0.386718,0.079340657,0.188065597,2.09,0.02,1.74,60.03,2.01,2,2.5,2.16,2.29,2
157,4.31634,2,4.31657,999,157,3.64645,2,3.64722,999,157,7.10892,2,7.10898,999,157,4.6263,2,4.62664,999,157,3.62245,2,3.62291,999,157,4.05938,2,4.06025,999,157,4.09838,2,4.09762,999,157,4.54131,2,4.54276,999,157,3.68144,2,3.68294,999,157,5.46617,2,5.46915,999,157,3.9434,2,3.94459,999,157,5.78112,2,5.7825,999,157,14.5088,2,14.5127,999,157,4.36334,2,4.363,999,157,36.7234,2,36.7728,999,157,5.54516,2,5.54884,999,157,9.28459,2,9.28549,999,157,6.63199,2,6.63215,999,157,96095,285404,14946,106454,5.429479459,1.681007759,0.14039867,0.563551429,0.599743116,0,1,1.778077024,0.000243434,0.494177675,0.000133815,0.003813729,1.553499128,0,0.176498769,0.585482932,0.000243434,1.582041243,6.58E-05,0.002883875,2.821495121,0.113100482,0.13789774,0,0.885714286,2.536025496,9.00E-05,1.248507881,9.39E-06,0.001174216,2.478193348,0.484810341,0.000197163,1.345513524,4.70E-05,0.001906927,-1,0,-1,0,-512,-1,0,-1,0,0,7.833333333,0.10524211,5,9,1.181666818,1500.5,0.244196448,1046,1900,1900,1046,1900,1237,1819,21.23158281,0.263847232,13.56210526,28.88278092,28.88278092,13.56210526,28.88278092,19.2204508,23.26099426,0.404285142,0.70502978,0.000166909,0.992722895,0.80492461,0.049657807,0.699704863,0.136360469,0.371216942,0.054789876,0.92932733,0,0.323407037,0.113721392,3.60E-05,0.077711256,0.014871941,0.045321818,1185.57,1.62619,3531.14,0.441096,4097,0,4158,1.28972,1.24608,1.02163,0.366041,1026.28,0.032297,4138.55,0.0132138,4145,4040,4200,0.471767,0.284824,0.927389,0.00464504,0.08548486,0.771050887,1.85,0.01,0.62,60.01,2.01,2,2.39,2.11,2.31,2
158,2.96355,2,2.96448,999,158,2.68759,2,2.68836,999,158,5.45817,2,5.45869,999,158,2.86556,2,2.86689,999,158,2.56661,2,2.56859,999,158,3.06253,2,3.06341,999,158,2.88556,2,2.88554,999,158,2.75558,2,2.757,999,158,2.5926,2,2.59277,999,158,4.26735,2,4.29129,999,158,3.59145,2,3.59482,999,158,4.23236,2,4.23583,999,158,16.6175,2,16.6172,999,158,3.67744,2,3.67901,999,158,15.3097,2,15.3211,999,158,3.84142,2,4.01447,999,158,9.1886,2,9.18935,999,158,5.9281,2,5.92835,999,158,154038,460862,24093,174822,5.393475283,1.636178513,0.137814463,0.545331126,0.63805723,0,1,1.786212047,0.000153734,0.49043225,8.30E-05,0.002780891,1.579675207,0,0.179416778,0.56771459,0.000153734,1.806014021,4.00E-05,0.002831451,3.025231424,0.119334529,0.122707331,0,0.9,2.587103025,5.64E-05,1.266784069,5.72E-06,0.000840855,2.536990146,0.496224731,0.000127175,1.477719174,2.86E-05,0.00165311,-1,0,-1,0,-512,-1,0,-1,0,0,8.926666667,0.072133494,7,10,0.973002344,1794.666667,0.047259378,1679,1880,1880,1679,1880,1679,1825,20.5230043,0.125798759,18.62298988,24.17315069,24.17315069,18.62298988,24.17315069,18.62298988,18.77287234,0.510463991,0.497885163,8.74E-07,0.999983407,0.785384501,0.109814641,0.716159974,0.316518064,0.588526768,0.050386603,0.91497599,0,0.208870691,0.114993337,0.000182979,0.083513781,0.008757002,0.03954744,2469.33,1.291,4579,0.866062,6832,0,6832,1.59309,1.1194,1.0738,0.318076,1660.31,0.0232391,6827.69,0.00858303,6838,6747,6883,0.368704,0.243773,0.925818,0.00361755,0.066592483,0.810471954,3.06,0.02,1.63,60.02,2.01,2,2.49,2.18,2.3,2
159,131.98,1,132.024,999,159,92.8029,1,92.8042,999,159,140.529,1,140.524,999,159,62.3985,1,63.0286,999,159,80.3998,1,80.4009,999,159,65.0171,1,65.0175,999,159,98.81,1,98.8088,999,159,450.703,1,450.69,999,159,80.5577,1,80.5566,999,159,24.6792,1,24.6791,999,159,23.1145,1,23.1168,999,159,59.441,1,59.4459,999,159,131.021,1,131.018,999,159,13.7429,1,13.7483,999,159,396.927,1,396.933,999,159,30.2674,1,30.2833,999,159,114.499,1,114.497,999,159,117.368,1,117.366,999,159,10420,481346,8908,468974,0.16973507,0.026380993,0.018994656,0.931427816,0.252006162,0,1,0.359529431,0.000872591,0.579620133,0.000224517,0.008756174,2.342280259,0,0.048902498,0.094039328,0.000872591,3.738686373,1.49E-05,0.017380494,1.647330416,0.374594511,0.229357971,0.19047619,0.99730676,1.213490661,0.000779261,4.135651209,4.27E-06,0.017327187,1.61758578,0.963196254,7.72E-05,1.257267473,4.90E-05,0.001044834,-1,0,-1,0,-512,-1,0,-1,0,0,5,0,5,5,0,622.5,0.342971888,409,836,836,409,836,409,836,23.54240855,0.094731496,21.31220096,25.77261614,25.77261614,21.31220096,25.77261614,21.31220096,25.77261614,0.898903142,0.14224345,0.008064586,0.999993666,0.994266529,0.760629426,0.975577251,0.855694181,0.950391101,0.109205925,1.000363091,9.83E-06,0.5,0.247846697,0.009664297,0.158625557,0.035013475,0.067472508,1402,0,0,0,0,0,0,3.49124,0,1.1353,0,1713,0,0,0,0,0,0,3.66752,0,1.17159,0,0.244856891,0.513049519,4.27,0.11,0.76,60.62,2.02,2,4.7,2.7,2.7,2.01
160,105.011,1,105.006,999,160,159.299,1,159.299,999,160,39.371,1,39.3703,999,160,97.7821,1,97.7803,999,160,79.4099,1,79.4086,999,160,83.7923,1,83.7908,999,160,44.4582,1,44.4598,999,160,1749.99,1,1749.97,999,160,79.6979,1,79.6968,999,160,40.6358,1,40.6367,999,160,9.63553,1,9.63653,999,160,50.2684,1,50.2733,999,160,105.399,1,105.396,999,160,38.4951,1,38.4948,999,160,96.6873,1,96.6868,999,160,21.1418,1,21.1422,999,160,461.586,1,461.575,999,160,76.8463,1,76.8491,999,160,9044,295685,8026,293717,0.126837777,0.006700327,0.027325623,0.905055547,0.302144151,0,1,0.455972024,0.00090796,0.617604587,0.00024919,0.007849489,2.299666008,0,0.06998233,0.135739504,0.00090796,3.678163181,2.38E-05,0.018272691,1.596487082,0.367073966,0.225033067,0.25,0.995977474,1.21642213,0.000771162,4.215793878,6.81E-06,0.018187575,1.485685396,0.946206723,0.000119581,1.264685869,7.49E-05,0.001589966,-1,0,-1,0,-512,-1,0,-1,0,0,5.37037037,0.089920033,5,6,0.659152504,923.4,0.097209491,796,1073,1073,796,940,886,922,24.0096412,0.084104991,20.84273319,26.89572864,26.89572864,20.84273319,25.14787234,23.1528425,24.00902935,0.852747473,0.137394215,0.001485669,0.999473026,0.954826233,0.771862198,0.910884539,0.823498787,0.87127437,0.012318301,2.655123639,3.40E-08,0.277945769,0.039812101,0.000210951,0.00318611,0.0003964,0.001187764,1824.5,1.3491,1773,1.41421,1773,0,0,4.18123,0.895463,1.28164,0.351359,1347,0,0,0,0,0,0,2.93239,0,1.17159,0,0.314152784,0.607231803,1.63,0.06,0.44,60.09,2.04,2,4.32,2.43,2.39,2.03
