INSTANCE_ID, MPhaseSAT_2011-02-15_Time, MPhaseSAT_2011-02-15_opt, MPhaseSAT_2011-02-15_solved, MPhaseSAT_2011-02-15_PAR, INSTANCE_ID, Sol_2011-04-04_Time, Sol_2011-04-04_opt, Sol_2011-04-04_solved, Sol_2011-04-04_PAR, INSTANCE_ID, QuteRSat_2011-05-12\(fixed\)_Time, QuteRSat_2011-05-12\(fixed\)_opt, QuteRSat_2011-05-12\(fixed\)_solved, QuteRSat_2011-05-12\(fixed\)_PAR, INSTANCE_ID, CryptoMiniSat_Strange-Night2-st\(fixed\)_Time, CryptoMiniSat_Strange-Night2-st\(fixed\)_opt, CryptoMiniSat_Strange-Night2-st\(fixed\)_solved, CryptoMiniSat_Strange-Night2-st\(fixed\)_PAR, INSTANCE_ID, PicoSAT_941_Time, PicoSAT_941_opt, PicoSAT_941_solved, PicoSAT_941_PAR, INSTANCE_ID, glucose_2_Time, glucose_2_opt, glucose_2_solved, glucose_2_PAR, INSTANCE_ID, clasp_2.0-R4092-crafted_Time, clasp_2.0-R4092-crafted_opt, clasp_2.0-R4092-crafted_solved, clasp_2.0-R4092-crafted_PAR, INSTANCE_ID, SAT07referencesolver:minisat_SAT2007_Time, SAT07referencesolver:minisat_SAT2007_opt, SAT07referencesolver:minisat_SAT2007_solved, SAT07referencesolver:minisat_SAT2007_PAR, INSTANCE_ID, jMiniSat_2011_Time, jMiniSat_2011_opt, jMiniSat_2011_solved, jMiniSat_2011_PAR, INSTANCE_ID, RestartSAT_B95_Time, RestartSAT_B95_opt, RestartSAT_B95_solved, RestartSAT_B95_PAR, INSTANCE_ID, SAT09referencesolver:clasp_1.2.0-SAT09-32_Time, SAT09referencesolver:clasp_1.2.0-SAT09-32_opt, SAT09referencesolver:clasp_1.2.0-SAT09-32_solved, SAT09referencesolver:clasp_1.2.0-SAT09-32_PAR, INSTANCE_ID, sathys_2011-04-01_Time, sathys_2011-04-01_opt, sathys_2011-04-01_solved, sathys_2011-04-01_PAR, INSTANCE_ID, SApperloT2010_2011-05-15\(fixed\)_Time, SApperloT2010_2011-05-15\(fixed\)_opt, SApperloT2010_2011-05-15\(fixed\)_solved, SApperloT2010_2011-05-15\(fixed\)_PAR, INSTANCE_ID, sattime+_2011-03-02_Time, sattime+_2011-03-02_opt, sattime+_2011-03-02_solved, sattime+_2011-03-02_PAR, INSTANCE_ID, sattime_2011-03-02_Time, sattime_2011-03-02_opt, sattime_2011-03-02_solved, sattime_2011-03-02_PAR,INSTANCE_ID, nvarsOrig, nclausesOrig, nvars, nclauses, reducedVars, reducedClauses, vars_clauses_ratio, POSNEG_RATIO_CLAUSE_mean, POSNEG_RATIO_CLAUSE_coeff_variation, POSNEG_RATIO_CLAUSE_min, POSNEG_RATIO_CLAUSE_max, POSNEG_RATIO_CLAUSE_entropy, VCG_CLAUSE_mean, VCG_CLAUSE_coeff_variation, VCG_CLAUSE_min, VCG_CLAUSE_max, VCG_CLAUSE_entropy, UNARY, BINARYp, TRINARYp, VCG_VAR_mean, VCG_VAR_coeff_variation, VCG_VAR_min, VCG_VAR_max, VCG_VAR_entropy, POSNEG_RATIO_VAR_mean, POSNEG_RATIO_VAR_stdev, POSNEG_RATIO_VAR_min, POSNEG_RATIO_VAR_max, POSNEG_RATIO_VAR_entropy, HORNY_VAR_mean, HORNY_VAR_coeff_variation, HORNY_VAR_min, HORNY_VAR_max, HORNY_VAR_entropy, horn_clauses_fraction, VG_mean, VG_coeff_variation, VG_min, VG_max, CG_mean, CG_coeff_variation, CG_min, CG_max, CG_entropy, cluster_coeff_mean, cluster_coeff_coeff_variation, cluster_coeff_min, cluster_coeff_max, cluster_coeff_entropy, DIAMETER_mean, DIAMETER_coeff_variation, DIAMETER_min, DIAMETER_max, DIAMETER_entropy, cl_num_mean, cl_num_coeff_variation, cl_num_min, cl_num_max, cl_num_q90, cl_num_q10, cl_num_q75, cl_num_q25, cl_num_q50, cl_size_mean, cl_size_coeff_variation, cl_size_min, cl_size_max, cl_size_q90, cl_size_q10, cl_size_q75, cl_size_q25, cl_size_q50, SP_bias_mean, SP_bias_coeff_variation, SP_bias_min, SP_bias_max, SP_bias_q90, SP_bias_q10, SP_bias_q75, SP_bias_q25, SP_bias_q50, SP_unconstraint_mean, SP_unconstraint_coeff_variation, SP_unconstraint_min, SP_unconstraint_max, SP_unconstraint_q90, SP_unconstraint_q10, SP_unconstraint_q75, SP_unconstraint_q25, SP_unconstraint_q50, saps_BestSolution_Mean, saps_BestSolution_CoeffVariance, saps_FirstLocalMinStep_Mean, saps_FirstLocalMinStep_CoeffVariance, saps_FirstLocalMinStep_Median, saps_FirstLocalMinStep_Q10, saps_FirstLocalMinStep_Q90, saps_BestAvgImprovement_Mean, saps_BestAvgImprovement_CoeffVariance, saps_FirstLocalMinRatio_Mean, saps_FirstLocalMinRatio_CoeffVariance, gsat_BestSolution_Mean, gsat_BestSolution_CoeffVariance, gsat_FirstLocalMinStep_Mean, gsat_FirstLocalMinStep_CoeffVariance, gsat_FirstLocalMinStep_Median, gsat_FirstLocalMinStep_Q10, gsat_FirstLocalMinStep_Q90, gsat_BestAvgImprovement_Mean, gsat_BestAvgImprovement_CoeffVariance, gsat_FirstLocalMinRatio_Mean, gsat_FirstLocalMinRatio_CoeffVariance, lobjois_mean_depth_over_vars, lobjois_log_num_nodes_over_vars, Pre_featuretime, Basic_featuretime, KLB_featuretime, CG_featuretime, DIAMETER_featuretime, cl_featuretime, sp_featuretime, ls_saps_featuretime, ls_gsat_featuretime, lobjois_featuretime
181,0.245962,1,0.248917,999,181,1.46278,1,1.45641,999,181,0.102984,1,0.105467,999,181,0.064989,1,0.066351,999,181,0.012997,1,0.054421,999,181,4684.53,1,4684.43,999,181,0.096984,1,0.101005,999,181,0.089985,1,0.0896011,999,181,0.52092,1,0.523091,999,181,0.05999,1,0.0605801,999,181,0.122981,1,0.12384,999,181,0.084986,1,0.088435,999,181,0.019996,1,0.0206571,999,181,0.076987,1,0.077804,999,181,0.086986,1,0.088677,999,181,448,10976,336,10528,0.333333333,0.042553191,0.031914894,1,0,1,1,0,0.017477204,0.592632247,0.005952381,0.035714286,0.685725061,0,0.031914894,0.031914894,0.017477204,0,0.017477204,0.017477204,0,0.010869565,0,0.010869565,0.010869565,0,0.008833587,0,0.008833587,0.008833587,0,0.757978723,0.031819909,0,0.031819909,0.031819909,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,3501,0.021708083,3425,3577,3577,3425,3577,3425,3577,34.92811739,0.119922608,30.73944646,39.11678832,39.11678832,30.73944646,39.11678832,30.73944646,39.11678832,0.507718495,0.000122643,0.507549447,0.508093634,0.507757678,0.507657792,0.507738932,0.507689987,0.507719588,0.006010717,0.000738816,0.006005401,0.006025253,0.006017146,0.006006205,0.006014035,0.006006708,0.006009493,0.00171306,48.3218,83.0587,0.0955571,83,73,93,6.62243,0.132221,0.998969,0.00168472,0.000755572,51.449,83.1175,0.0975782,83,73,93,6.49596,0.152319,0.998975,0.00157458,0.954361874,0.996727817,0.08,0,0,60.04,0.21,0.4,0.39,2.08,2.08,2
182,5000.12,0,5000.04,999,182,5000.07,0,4992.55,999,182,5000.15,0,4999.98,999,182,5000.06,0,4999.94,999,182,5000.18,0,5000.18,999,182,5000.03,0,5000.02,999,182,5000.09,0,4999.93,999,182,5000.09,0,4999.97,999,182,5000.07,0,4961.33,999,182,5000.13,0,5000.06,999,182,5000.1,0,4999.94,999,182,5000,0,4999.82,999,182,5000.19,0,5000.04,999,182,5000.08,0,4999.91,999,182,5000.05,0,4999.93,999,182,3276,628173,2457,624897,0.333333333,0.005242464,0.003931848,1,0,1,1,0,0.002435601,0.579240866,0.000814001,0.004884005,0.585825349,0,0.003931848,0.003931848,0.002435601,0,0.002435601,0.002435601,0,0.00131406,0,0.00131406,0.00131406,0,0.001219401,0,0.001219401,0.001219401,0,0.750982962,0.003930248,0,0.003930248,0.003930248,-1,0,-1,0,-512,-1,0,-1,0,0,2,0,2,2,0,3767,0,3767,3767,3767,3767,3767,3767,3767,28.91531723,0,28.91531723,28.91531723,28.91531723,28.91531723,28.91531723,28.91531723,28.91531723,0.644147794,0.337415955,0.002624672,0.899190258,0.862973979,0.347622099,0.811895596,0.580392098,0.696885084,0.264612124,0.441827963,0,0.5,0.40569767,0.103307024,0.349615021,0.19882119,0.268935923,1116.75,0.017049,550.125,0.404779,623.5,0,643,31.2083,0.239256,1.00315,0.0162672,3448.09,2.23731,578.091,0.334098,625,600,664,27.9356,0.423303,0.907318,0.331663,0.503226932,0.565808972,33.04,0.11,0.39,60.05,2.09,2.01,4.26,2.8,2.81,2.02
183,0.041993,1,0.0427039,999,183,0.290955,1,0.293801,999,183,0.052991,1,0.0537601,999,183,0.012997,1,0.01388,999,183,0.002999,1,0.017298,999,183,0.034994,1,0.0349259,999,183,0.012998,1,0.016508,999,183,0.012998,1,0.013342,999,183,0.268958,1,0.188524,999,183,0.010997,1,0.013918,999,183,0.014996,1,0.0150939,999,183,0.021995,1,0.0209161,999,183,0.004998,1,0.0154371,999,183,0.009998,1,0.011205,999,183,0.010998,1,0.0157779,999,183,216,2538,162,2322,0.333333333,0.093023256,0.069767442,1,0,1,1,0,0.035314384,0.610568564,0.012345679,0.074074074,0.776139436,0,0.069767442,0.069767442,0.035314384,0,0.035314384,0.035314384,0,0.024390244,0,0.024390244,0.024390244,0,0.018087855,0,0.018087855,0.018087855,0,0.76744186,0.069336779,0,0.069336779,0.069336779,0.083528634,0.644960451,0.017226529,0.179586563,0.776139436,0.014775926,0.689818575,0.004784689,0.048780488,0.776139436,2,0,2,2,0,4272,0,4272,4272,4272,4272,4272,4272,4272,35.22167603,0,35.22167603,35.22167603,35.22167603,35.22167603,35.22167603,35.22167603,35.22167603,0.619043815,2.28E-05,0.618954081,0.619071045,0.619059312,0.619037357,0.619050053,0.61904025,0.619043115,0.342940402,1.69E-05,0.342928471,0.342975602,0.342943286,0.342934404,0.342941908,0.342937715,0.34294074,0,0,37.0983,0.138421,37,31,44,3.84064,0.165291,0.999974,0.000558667,0,0,37.1248,0.140977,37,30,44,3.85813,0.169347,0.999967,0.000598884,0.999224283,0.999880776,0.01,0,0,5.63,0.02,0.38,0.06,1.97,1.74,2
184,5000.1,0,4999.92,999,184,5000.06,0,4934.85,999,184,5000.06,0,4999.94,999,184,5000.08,0,4999.92,999,184,5000.03,0,5000.02,999,184,5000.12,0,4999.95,999,184,5000.03,0,4999.92,999,184,5000.1,0,4999.91,999,184,5000.05,0,4999.63,999,184,5000.05,0,4999.92,999,184,5000.07,0,4999.91,999,184,5000.06,0,4999.92,999,184,5000.19,0,5000.02,999,184,5000.04,0,4999.91,999,184,5000.1,0,4999.92,999,184,133,276,133,276,0,0,0.481884058,0.485507246,0.576320435,0.333333333,1,0.537166376,0.022556391,0,0.022556391,0.022556391,0,0,0,1,0.022556391,0.140138258,0.02173913,0.043478261,0.271172839,0.020050125,0.079255079,0,0.333333333,0.227381087,0.011441648,0.450924975,0,0.028985507,1.709416874,0.507246377,0.022011551,0.047869009,0.02173913,0.028985507,0.034026465,0.107582871,0.032608696,0.043478261,0.387212375,0.193979933,0.08013069,0.153846154,0.2,0.387212375,6.015151515,0.028830033,5,7,0.152834418,4189.666667,0.03041368,3960,4471,4471,3960,4227,4163,4174,21.26337277,0.06674798,19.05454546,23.71326325,23.71326325,19.05454546,21.60071514,20.08391273,21.28519151,0.035269074,1.761539762,6.14E-06,0.262034179,0.077040221,0.001044281,0.02338581,0.003262144,0.01462096,0.316752217,0.056080788,0.220522483,0.324998105,0.324579511,0.312229315,0.324141783,0.32005838,0.322745503,2.7011,0.534345,19.2264,0.15777,19,15,23,0.767112,0.304312,0.84285,0.0826411,1.1078,0.324708,19.1935,0.158183,19,15,23,0.457923,0.361453,0.800329,0.072114,0.801570677,0.959884263,0,0,0,0,0,1.99,0,0.68,1.16,1.57
185,1.22581,1,1.2267,999,185,5000.13,0,4957.55,999,185,5000.1,0,4999.93,999,185,5000.08,0,5000.03,999,185,1.9797,1,2.00425,999,185,4660.36,1,4660.25,999,185,443.15,1,443.178,999,185,353.802,1,353.787,999,185,118.975,1,118.54,999,185,14.6328,1,14.6329,999,185,221.585,1,221.584,999,185,5000.04,0,4999.93,999,185,188.444,1,188.439,999,185,0.186971,1,0.187506,999,185,1.77373,1,1.77362,999,185,160,384,160,384,0,0,0.416666667,0.530208333,0.88489594,0,1,1.107989131,0.015625,0.447213595,0.0125,0.03125,0.450561209,0,0.833333333,0.833333333,0.015625,0,0.015625,0.015625,0,0.333333333,0,0.333333333,0.333333333,0,0.008544922,0.390243833,0,0.015625,1.433329206,0.6484375,0.030989583,0.025210084,0.028645833,0.03125,0.017361111,0.894427191,0.010416667,0.052083333,0.450561209,0.349206349,0.325246251,0.095238095,0.4,0.450561209,4.132075472,0.08193771,4,5,0.390313135,4590.166667,0.006638287,4527,4626,4626,4527,4606,4593,4595,30.36320849,0.044307505,29.07052677,33.19628189,33.19628189,29.07052677,30.39930329,29.37022311,30.11832393,0.583182994,6.21E-05,0.583082606,0.583336514,0.583221778,0.58313172,0.583207777,0.583163597,0.583189181,0.229469486,5.34E-05,0.229446382,0.229504897,0.22948819,0.229454056,0.229476865,0.229459312,0.22946904,5.8605,0.257655,41.6923,0.136722,42,34,49,1.15681,0.206285,0.934301,0.0332546,3.377,0.268892,41.6908,0.135597,42,35,49,0.640419,0.353741,0.903221,0.0330772,0.687924792,0.835341961,0,0,0,0,0,1.98,0,1.1,1.94,1.46
186,73.8668,1,73.8708,999,186,5000.12,0,4962.85,999,186,5000.06,0,4999.84,999,186,5000.05,0,4999.93,999,186,5000.06,0,5000.02,999,186,5000.05,0,4999.91,999,186,5000.1,0,5000.02,999,186,5000.03,0,4999.91,999,186,5000.02,0,4999.02,999,186,5000.04,0,4999.92,999,186,5000.03,0,4999.91,999,186,5000.06,0,4999.93,999,186,5000.02,0,4999.92,999,186,13.119,1,13.1193,999,186,15.8616,1,15.8614,999,186,240,576,240,576,0,0,0.416666667,0.476388889,0.985194136,0,1,1.117425686,0.010416667,0.447213595,0.008333333,0.020833333,0.450561209,0,0.833333333,0.833333333,0.010416667,0,0.010416667,0.010416667,0,0.333333333,0,0.333333333,0.333333333,0,0.005750868,0.380646057,0,0.008680556,1.49019325,0.640625,0.020746528,0.018238071,0.019097222,0.020833333,0.011574074,0.894427191,0.006944444,0.034722222,0.450561209,0.349206349,0.325246251,0.095238095,0.4,0.450561209,4.933054393,0.0506639,4,5,0.245665541,4487.166667,0.011599611,4422,4557,4557,4422,4536,4427,4514,41.38119702,0.098249445,36.88299074,48.06895008,48.06895008,36.88299074,45.48277376,37.85436454,40.75286596,0.583178848,7.19E-05,0.583061421,0.583304844,0.583226439,0.583126878,0.583210024,0.583151453,0.583182345,0.229470883,6.07E-05,0.229433504,0.229509224,0.22948999,0.229454537,0.229480937,0.229460249,0.229470224,8.191,0.218264,61.9622,0.112887,62,53,71,1.05829,0.200942,0.929308,0.0269794,4.66302,0.232435,61.9555,0.114221,62,53,71,0.535276,0.343102,0.90084,0.0272503,0.656367872,0.815944286,0,0,0,0,0.01,1.98,0,1.91,2.68,2
187,348.867,1,348.861,999,187,5000.05,0,4967.35,999,187,5000.1,0,5000.05,999,187,5000.08,0,4999.93,999,187,5000.09,0,5000.02,999,187,5000.08,0,4999.91,999,187,5000.12,0,4999.92,999,187,5000.02,0,4999.91,999,187,5000.06,0,4998.93,999,187,5000.11,0,5000.02,999,187,5000.05,0,4999.91,999,187,5000.05,0,4999.92,999,187,5000.1,0,5000.11,999,187,68.6746,1,68.6737,999,187,1280.56,1,1280.52,999,187,280,672,280,672,0,0,0.416666667,0.477380952,0.982983433,0,1,1.11863488,0.008928571,0.447213595,0.007142857,0.017857143,0.450561209,0,0.833333333,0.833333333,0.008928571,0,0.008928571,0.008928571,0,0.333333333,0,0.333333333,0.333333333,0,0.00504358,0.344879232,0,0.008928571,1.377846096,0.65922619,0.017803997,0.015510903,0.016369048,0.017857143,0.009920635,0.894427191,0.005952381,0.029761905,0.450561209,0.349206349,0.325246251,0.095238095,0.4,0.450561209,4.996415771,0.011960783,4,5,0.023761353,4365.5,0.022580715,4159,4451,4451,4159,4436,4351,4421,44.53240531,0.075654676,41.61267131,50.38278432,50.38278432,41.61267131,47.87804328,41.94468571,43.26269823,0.583177611,7.41E-05,0.583041046,0.583358988,0.583227322,0.583124967,0.583206008,0.583147404,0.583179422,0.229470746,6.40E-05,0.229401935,0.22951429,0.229490769,0.229454067,0.22948113,0.229460886,0.229469115,9.36423,0.197814,72.0714,0.10483,72,62,82,1.02311,0.195132,0.92768,0.0252051,5.30776,0.215444,72.3167,0.104162,72,63,82,0.500686,0.337243,0.900635,0.0245345,0.644621552,0.824245464,0,0,0,0,0.01,1.99,0,2.33,2.78,2
188,2.66959,1,2.6711,999,188,5000.15,0,4957.67,999,188,5000.07,0,4999.93,999,188,5000.08,0,4999.93,999,188,731.778,1,731.756,999,188,5000,0,4999.91,999,188,1377.48,1,1377.43,999,188,1066.89,1,1066.86,999,188,753.945,1,753.375,999,188,525.289,1,525.278,999,188,1028.06,1,1028.04,999,188,5000.01,0,4999.93,999,188,10.4984,1,10.499,999,188,0.223965,1,0.223668,999,188,0.978851,1,0.979275,999,188,180,432,180,432,0,0,0.416666667,0.437962963,1.066995799,0,1,1.097587259,0.013888889,0.447213595,0.011111111,0.027777778,0.450561209,0,0.833333333,0.833333333,0.013888889,0,0.013888889,0.013888889,0,0.333333333,0,0.333333333,0.333333333,0,0.007728909,0.322207297,0,0.011574074,1.251380719,0.671296296,0.027649177,0.019177235,0.025462963,0.027777778,0.015432099,0.894427191,0.009259259,0.046296296,0.450561209,0.349206349,0.325246251,0.095238095,0.4,0.450561209,4.189944134,0.093618612,4,5,0.486141948,4535.166667,0.006592168,4484,4579,4579,4484,4553,4514,4541,33.35407175,0.072832599,29.61641392,37.31435534,37.31435534,29.61641392,35.21035242,32.00812651,33.32525875,0.583187639,7.01E-05,0.583097154,0.583331926,0.583232021,0.583138294,0.583207421,0.583160583,0.583184754,0.229470086,6.21E-05,0.229425957,0.229512669,0.229489851,0.229455254,0.229478202,0.229460556,0.229467429,6.4189,0.242916,46.8352,0.128769,47,39,55,1.12784,0.203942,0.932616,0.031259,3.708,0.255681,46.8335,0.128241,47,39,55,0.607906,0.345278,0.902965,0.0308841,0.678755556,0.83494652,0,0,0,0,0,1.99,0.01,1.27,2.21,1.59
189,0.802877,1,0.80416,999,189,167.524,1,165.399,999,189,3.81542,1,3.81574,999,189,16.1785,1,16.1824,999,189,1.60376,1,1.60341,999,189,5.12722,1,5.12704,999,189,9.45056,1,9.45603,999,189,6.23705,1,6.2421,999,189,1.35879,1,1.14177,999,189,1.82072,1,1.82146,999,189,12.973,1,12.9752,999,189,5.46017,1,5.46363,999,189,0.940856,1,0.946011,999,189,0.005998,1,0.00628693,999,189,0.135978,1,0.136067,999,189,120,288,120,288,0,0,0.416666667,0.476388889,0.985815127,0,1,1.114890061,0.020833333,0.447213595,0.016666667,0.041666667,0.450561209,0,0.833333333,0.833333333,0.020833333,0,0.020833333,0.020833333,0,0.333333333,0,0.333333333,0.333333333,0,0.011950231,0.337170874,0,0.020833333,1.466927919,0.638888889,0.041087963,0.031493915,0.038194444,0.041666667,0.023148148,0.894427191,0.013888889,0.069444444,0.450561209,0.349206349,0.325246251,0.095238095,0.4,0.450561209,4,0,4,4,0,4613.2,0.00620339,4568,4647,4647,4568,4641,4604,4606,24.8987981,0.02445364,24.07070928,25.90812337,25.90812337,24.07070928,25.12755872,24.61398176,24.77361739,0.583177543,8.23E-05,0.583074597,0.58331353,0.583232793,0.583113477,0.58321173,0.583145394,0.583176094,0.229469157,6.32E-05,0.229435367,0.229498347,0.229491257,0.229452227,0.229479019,0.229458736,0.229469061,4.6461,0.284942,31.6776,0.156736,32,25,38,1.23646,0.210539,0.93922,0.0377162,2.6744,0.305114,31.5942,0.157766,32,25,38,0.729655,0.371828,0.906192,0.0389151,0.712686667,0.849486522,0,0,0,0,0,1.99,0,0.75,1.33,1.1
190,5000.12,0,5000.12,999,190,5000.13,0,4946.34,999,190,5000.09,0,4999.94,999,190,5000.05,0,4999.94,999,190,5000.07,0,4999.92,999,190,5000.02,0,4999.91,999,190,5000.07,0,4999.92,999,190,5000.04,0,4999.81,999,190,5000.02,0,4999.03,999,190,5000.04,0,4999.92,999,190,5000.05,0,4999.91,999,190,5000.03,0,4999.93,999,190,5000.25,0,5000.15,999,190,5000.08,0,5000.01,999,190,5000.08,0,4999.92,999,190,181,372,181,372,0,0,0.48655914,0.5,0.577350269,0.333333333,1,0.562335145,0.016574586,0,0.016574586,0.016574586,0,0,0,1,0.016574586,0.111161683,0.016129032,0.024193548,0.213688638,0.018416206,0.076154965,0,0.333333333,0.213688638,0.008911068,0.444540962,0,0.021505376,1.663721713,0.537634409,0.01627755,0.03773006,0.016129032,0.018817204,0.024843913,0.088387136,0.024193548,0.032258065,0.280342259,0.196277916,0.064027597,0.153846154,0.2,0.280342259,6.355555556,0.07531699,6,7,0.650818076,3858.2,0.072584254,3549,4541,4541,3551,3899,3690,3831,24.87428225,0.129746565,22.15610031,31.49658666,31.49658666,22.47477187,24.55142344,22.55787102,23.75442248,0.027090416,1.805635944,3.16E-06,0.212947973,0.064153874,0.000874283,0.017118006,0.002736682,0.009771448,0.319753707,0.041838953,0.265283862,0.326162147,0.325677589,0.316157425,0.325251501,0.321685254,0.323757947,2.7727,0.573038,25.7324,0.136218,26,21,30,0.667415,0.277305,0.827862,0.0693163,1.1284,0.339695,25.7937,0.13885,26,21,30,0.39668,0.33041,0.796825,0.0620508,0.783839059,0.962368186,0,0,0,0,0,1.97,0,1.04,1.72,2
191,5000.1,0,4999.92,999,191,5000.07,0,4940.55,999,191,5000.1,0,4999.94,999,191,5000.06,0,4999.93,999,191,5000.04,0,4999.92,999,191,5000.05,0,4999.91,999,191,5000.06,0,4999.92,999,191,5000.02,0,4999.91,999,191,5000.07,0,4999.23,999,191,5000.04,0,4999.91,999,191,5000.07,0,4999.91,999,191,5000.05,0,4999.93,999,191,5000.16,0,5000.04,999,191,5000.04,0,4999.91,999,191,5000.04,0,4999.92,999,191,161,332,161,332,0,0,0.484939759,0.495983936,0.577274557,0.333333333,1,0.5556197,0.01863354,0,0.01863354,0.01863354,0,0,0,1,0.01863354,0.117044333,0.018072289,0.027108434,0.232739109,0.020703934,0.080452833,0,0.333333333,0.232739109,0.008867769,0.435356352,0,0.018072289,1.574382955,0.475903614,0.018259373,0.039814261,0.018072289,0.021084337,0.027924953,0.092771961,0.027108434,0.036144578,0.30337328,0.195829472,0.067570302,0.153846154,0.2,0.30337328,6.05,0.036023958,6,7,0.198515243,4035.3,0.053342477,3836,4577,4577,3844,4082,3846,4032,22.36389282,0.068479145,19.78980229,25.18440026,25.18440026,20.7867036,23.05233135,21.20025674,22.96129348,0.029775717,1.716528976,0.000121052,0.213715474,0.062976362,0.001402394,0.017525776,0.003053487,0.010970063,0.318795372,0.043831175,0.265095181,0.325709648,0.325262642,0.316015515,0.324722529,0.320727155,0.323267779,2.7557,0.557078,22.9743,0.145158,23,19,27,0.704249,0.292906,0.832854,0.0749175,1.1181,0.331481,23.0493,0.146808,23,19,27,0.419703,0.343046,0.797905,0.0656149,0.792841919,0.960949057,0,0,0,0,0,1.99,0,0.87,1.5,2
192,5000.05,0,4999.82,999,192,5000.14,0,4936.45,999,192,5000.06,0,4999.94,999,192,5000.1,0,5000.03,999,192,5000.06,0,4999.92,999,192,5000.01,0,4999.91,999,192,5000.08,0,4999.92,999,192,5000.09,0,4999.91,999,192,5000.11,0,4999.55,999,192,5000.07,0,5000.02,999,192,5000.04,0,4999.91,999,192,5000.08,0,5000.03,999,192,5000.18,0,5000.02,999,192,5000.07,0,5000.11,999,192,5000.06,0,4999.92,999,192,121,252,121,252,0,0,0.48015873,0.494708995,0.577218171,0.333333333,1,0.553446824,0.024793388,0,0.024793388,0.024793388,0,0,0,1,0.024793388,0.132208978,0.023809524,0.035714286,0.285181428,0.027548209,0.091781439,0,0.333333333,0.285181428,0.012987013,0.442704929,0,0.031746032,1.676348824,0.523809524,0.024137479,0.045267204,0.023809524,0.027777778,0.037131519,0.103828019,0.035714286,0.047619048,0.365023134,0.194505495,0.076844466,0.153846154,0.2,0.365023134,5.941666667,0.039445613,5,6,0.222356788,4144.888889,0.04085439,3905,4532,4532,3905,4203,4057,4119,19.65587163,0.05740395,17.6681178,22.20476611,22.20476611,17.6681178,19.78999261,19.32953995,19.45617868,0.036877561,1.550896183,7.50E-06,0.216369107,0.077243472,0.001400057,0.058053448,0.004528736,0.012453647,0.315902353,0.050288628,0.263962873,0.324789425,0.324098369,0.3079076,0.323101038,0.315729406,0.322283309,2.6165,0.529912,17.6004,0.166478,18,14,21,0.794497,0.308489,0.846636,0.0859317,1.0951,0.294012,17.5398,0.163986,18,14,21,0.481345,0.361546,0.801222,0.0752145,0.813101928,0.959907897,0,0,0,0,0,1.99,0,0.6,1.06,1.34
193,5000.06,0,5000.02,999,193,5000.13,0,4940.45,999,193,5000.13,0,4999.94,999,193,5000.1,0,4999.95,999,193,5000.05,0,4999.91,999,193,5000.06,0,4999.91,999,193,5000.03,0,4999.92,999,193,5000.09,0,4999.91,999,193,5000.1,0,4999.32,999,193,5000.11,0,5000.02,999,193,5000.07,0,4999.91,999,193,5000.1,0,5000.03,999,193,5000.26,0,5000.19,999,193,5000.05,0,4999.91,999,193,5000.1,0,4999.91,999,193,201,412,201,412,0,0,0.487864078,0.503236246,0.577302513,0.333333333,1,0.567605642,0.014925373,0,0.014925373,0.014925373,0,0,0,1,0.014925373,0.10607657,0.014563107,0.02184466,0.197782143,0.016583748,0.07247686,0,0.333333333,0.197782143,0.007281553,0.488677777,0,0.014563107,1.639628323,0.487864078,0.014683862,0.035940417,0.014563107,0.016990291,0.02237487,0.08455876,0.02184466,0.029126214,0.260861714,0.196639283,0.060986359,0.153846154,0.2,0.260861714,6.425,0.076940544,6,7,0.681854609,3874,0.065136259,3598,4487,4487,3627,3950,3662,3922,25.60071507,0.108285048,22.45139268,30.67145333,30.67145333,22.75541968,26.07113924,23.02619245,25.51114736,0.02459349,1.92267809,2.16E-05,0.21473141,0.064502708,0.000581892,0.017732078,0.001633638,0.006267966,0.320519558,0.040557558,0.265040996,0.32645807,0.326024852,0.316396528,0.325585952,0.322770548,0.324319547,2.7731,0.571863,28.4584,0.132578,28,24,33,0.640098,0.265642,0.82364,0.0657206,1.127,0.344668,28.4205,0.131162,28,24,33,0.376377,0.329327,0.79486,0.057937,0.779633535,0.963705711,0,0,0,0,0,1.99,0,1.21,1.95,2
